Identifier,Features,,,,,,,,,,,,Labels,,,,,,,,,,,
"M = model
R = room
P = simulation points",solidAngle,obstructionValues LowerQuarter,obstructionValues SecondQuarter,obstructionValues ThirdQuarter,obstructionValues HigherQuarter,Projection AspectRatio,Frame ratio,solidAngleTilt,roomAvge SolidAngle,distanceWindowCenterToPt,angleOfPointPositionInReferenceToWindowNormal,windowHeadHeight,DF ,,,,,,,,,,,
33251135,0.188,4,4,4,3,0.45,0.81,20.00,0.13,3.70,14.0,3.85,1.33,,,,,,,,,,,
33251136,0.18,2,3,3,3,0.47,0.81,19.20,0.13,3.91,7.2,3.85,1.16,,,,,,,,,,,
33251137,0.165,1,2,2,4,0.47,0.81,18.30,0.13,4.18,1.2,3.85,0.96,,,,,,,,,,,
33251138,0.148,0,1,1,4,0.46,0.81,17.30,0.13,4.48,4.1,3.85,0.71,,,,,,,,,,,
33251139,0.13,0,0,0,2,0.45,0.81,16.40,0.13,4.82,8.6,3.85,0.64,,,,,,,,,,,
33251140,0.125,4,3,3,2,0.32,0.81,19.20,0.13,3.94,37.7,3.85,0.93,,,,,,,,,,,
33251141,0.141,4,3,3,2,0.37,0.81,19.10,0.13,3.96,30.4,3.85,0.9,,,,,,,,,,,
33251142,0.151,4,3,3,2,0.41,0.81,18.80,0.13,4.03,23.3,3.85,1.07,,,,,,,,,,,
33251143,0.154,4,4,4,3,0.43,0.81,18.30,0.13,4.17,16.6,3.85,1.1,,,,,,,,,,,
33251144,0.151,3,4,4,4,0.45,0.81,17.70,0.13,4.36,10.4,3.85,0.91,,,,,,,,,,,
33251145,0.142,2,2,2,4,0.46,0.81,17.00,0.13,4.60,4.7,3.85,0.8,,,,,,,,,,,
33251146,0.104,4,3,3,2,0.32,0.81,17.50,0.13,4.44,37.5,3.85,0.9,,,,,,,,,,,
33251147,0.116,4,3,3,2,0.36,0.81,17.40,0.13,4.45,31.0,3.85,1.04,,,,,,,,,,,
33251148,0.124,4,3,3,2,0.39,0.81,17.20,0.13,4.52,24.7,3.85,0.91,,,,,,,,,,,
33251149,0.127,4,4,4,4,0.42,0.81,16.80,0.13,4.64,18.6,3.85,0.81,,,,,,,,,,,
33251150,0.126,4,4,4,4,0.44,0.81,16.40,0.13,4.82,12.9,3.85,0.8,,,,,,,,,,,
33251151,0.097,4,3,3,2,0.35,0.81,16.00,0.13,4.95,31.5,3.85,0.77,,,,,,,,,,,
33251152,0.103,3,4,3,2,0.38,0.81,15.80,0.13,5.01,25.8,3.85,0.66,,,,,,,,,,,
33251153,0.107,4,4,4,4,0.41,0.81,15.60,0.13,5.12,20.3,3.85,0.63,,,,,,,,,,,
33251154,0.107,4,4,4,4,0.43,0.81,15.20,0.13,5.28,15.0,3.85,0.8,,,,,,,,,,,
33251155,0.104,3,4,4,4,0.44,0.81,14.70,0.13,5.48,10.1,3.85,0.76,,,,,,,,,,,
33251156,0.087,2,3,3,2,0.37,0.81,14.70,0.13,5.51,26.7,3.85,0.6,,,,,,,,,,,
33251157,0.09,4,4,4,4,0.40,0.81,14.40,0.13,5.61,21.6,3.85,0.59,,,,,,,,,,,
33251158,0.091,4,4,4,4,0.42,0.81,14.10,0.13,5.75,16.8,3.85,0.59,,,,,,,,,,,
33251159,0.09,4,4,4,4,0.43,0.81,13.70,0.13,5.93,12.2,3.85,0.68,,,,,,,,,,,
33251160,0.087,3,3,3,3,0.45,0.81,13.30,0.13,6.15,8.0,3.85,0.38,,,,,,,,,,,
33251161,0.077,4,4,4,4,0.39,0.81,13.40,0.13,6.09,22.8,3.85,0.56,,,,,,,,,,,
33251162,0.078,4,4,4,4,0.41,0.81,13.20,0.13,6.23,18.3,3.85,0.55,,,,,,,,,,,
33251163,0.078,4,4,4,4,0.42,0.81,12.90,0.13,6.39,14.0,3.85,0.45,,,,,,,,,,,
33251164,0.076,3,4,4,4,0.44,0.81,12.50,0.13,6.60,10.0,3.85,0.57,,,,,,,,,,,
33251165,0.073,2,3,3,3,0.45,0.81,12.10,0.13,6.83,6.2,3.85,0.4,,,,,,,,,,,
33251166,0.067,4,4,4,4,0.38,0.81,12.60,0.13,6.58,23.8,3.85,0.61,,,,,,,,,,,
33251167,0.068,2,4,4,4,0.40,0.81,12.40,0.13,6.70,19.6,3.85,0.45,,,,,,,,,,,
33251168,0.068,2,4,4,4,0.42,0.81,12.10,0.13,6.86,15.6,3.85,0.38,,,,,,,,,,,
33251169,0.067,1,4,4,4,0.43,0.81,11.80,0.13,7.05,11.8,3.85,0.4,,,,,,,,,,,
33251170,0.065,0,4,4,4,0.44,0.81,11.50,0.13,7.27,8.2,3.85,0.41,,,,,,,,,,,
33251171,0.059,0,4,4,4,0.39,0.81,11.60,0.13,7.19,20.7,3.85,0.35,,,,,,,,,,,
33251172,0.059,0,4,4,4,0.41,0.81,11.40,0.13,7.33,16.9,3.85,0.4,,,,,,,,,,,
33251173,0.059,0,4,4,4,0.42,0.81,11.20,0.13,7.51,13.3,3.85,0.38,,,,,,,,,,,
33251174,0.058,1,4,4,4,0.43,0.81,10.90,0.13,7.71,9.9,3.85,0.33,,,,,,,,,,,
33251175,0.056,0,3,3,3,0.44,0.81,10.60,0.13,7.95,6.6,3.85,0.35,,,,,,,,,,,
33251176,0.052,0,4,4,4,0.40,0.81,10.80,0.13,7.81,18.1,3.85,0.39,,,,,,,,,,,
33251177,0.052,0,4,4,4,0.42,0.81,10.60,0.13,7.97,14.7,3.85,0.34,,,,,,,,,,,
33251178,0.051,0,4,4,4,0.43,0.81,10.30,0.13,8.17,11.4,3.85,0.28,,,,,,,,,,,
33251179,0.05,0,4,4,4,0.44,0.81,10.10,0.13,8.39,8.3,3.85,0.28,,,,,,,,,,,
33251180,0.048,0,0,1,1,0.44,0.81,9.80,0.13,8.63,5.4,3.85,0.2,,,,,,,,,,,
33251181,0.046,0,4,4,4,0.41,0.81,10.00,0.13,8.44,15.9,3.85,0.29,,,,,,,,,,,
33251182,0.046,0,4,4,4,0.42,0.81,9.80,0.13,8.62,12.8,3.85,0.32,,,,,,,,,,,
33251183,0.045,1,4,4,4,0.43,0.81,9.60,0.13,8.83,9.8,3.85,0.31,,,,,,,,,,,
33251184,0.044,0,1,3,3,0.44,0.81,9.40,0.13,9.06,7.0,3.85,0.41,,,,,,,,,,,
33251185,0.042,0,4,4,4,0.40,0.81,9.50,0.13,8.91,17.0,3.85,0.29,,,,,,,,,,,
33251186,0.041,0,4,4,4,0.42,0.81,9.40,0.13,9.09,14.0,3.85,0.4,,,,,,,,,,,
33251187,0.041,0,4,4,4,0.43,0.81,9.20,0.13,9.28,11.2,3.85,0.39,,,,,,,,,,,
33252000,0.225,4,4,4,3,1.10,0.86,58.50,0.11,0.73,34.3,3.45,5.23,,,,,,,,,,,
33252001,0.118,4,4,3,0,0.69,0.86,57.40,0.11,0.81,58.3,3.45,2.05,,,,,,,,,,,
33252002,0.26,4,4,4,2,1.10,0.86,56.80,0.11,0.77,21.6,3.45,5.88,,,,,,,,,,,
33252003,0.291,4,4,4,4,0.91,0.86,50.10,0.11,1.02,6.8,3.45,5.04,,,,,,,,,,,
33252004,0.254,0,4,3,1,0.70,0.86,42.80,0.11,1.41,22.0,3.45,4.51,,,,,,,,,,,
33252005,0.049,4,4,4,4,0.18,0.86,42.20,0.11,1.49,68.8,3.45,1.19,,,,,,,,,,,
33252006,0.161,4,4,4,4,0.48,0.86,45.40,0.11,1.29,49.7,3.45,2.7,,,,,,,,,,,
33252007,0.254,4,4,4,4,0.72,0.86,45.40,0.11,1.26,27.2,3.45,4.46,,,,,,,,,,,
33252008,0.267,4,4,4,4,0.73,0.86,42.30,0.11,1.43,6.9,3.45,4.05,,,,,,,,,,,
33252009,0.238,0,4,4,4,0.66,0.86,38.00,0.11,1.73,7.8,3.45,3.31,,,,,,,,,,,
33252010,0.193,0,4,4,4,0.58,0.86,33.70,0.11,2.10,17.7,3.45,2.38,,,,,,,,,,,
33252011,0.075,4,4,4,4,0.24,0.86,36.00,0.11,1.93,60.7,3.45,1.72,,,,,,,,,,,
33252012,0.144,4,4,4,4,0.42,0.86,37.70,0.11,1.78,45.9,3.45,2.4,,,,,,,,,,,
33252013,0.199,4,4,4,4,0.56,0.86,37.70,0.11,1.76,29.6,3.45,2.99,,,,,,,,,,,
33252014,0.219,2,3,3,2,0.63,0.86,36.10,0.11,1.88,14.3,3.45,3.23,,,,,,,,,,,
33252015,0.203,0,4,4,4,0.62,0.86,33.50,0.11,2.12,1.6,3.45,2.22,,,,,,,,,,,
33252016,0.175,0,2,4,4,0.58,0.86,30.50,0.11,2.43,8.2,3.45,1.9,,,,,,,,,,,
33252017,0.12,4,4,4,4,0.38,0.86,32.20,0.11,2.27,43.7,3.45,1.92,,,,,,,,,,,
33252018,0.154,4,4,4,4,0.49,0.86,32.20,0.11,2.26,31.0,3.45,2.12,,,,,,,,,,,
33252019,0.17,2,4,4,4,0.55,0.86,31.30,0.11,2.35,18.8,3.45,2.12,,,,,,,,,,,
33252020,0.167,0,3,4,4,0.58,0.86,29.60,0.11,2.54,7.9,3.45,1.86,,,,,,,,,,,
33252021,0.15,0,0,4,4,0.56,0.86,27.50,0.11,2.81,1.1,3.45,1.55,,,,,,,,,,,
33252022,0.129,0,0,3,3,0.55,0.86,25.40,0.11,3.14,8.4,3.45,1.17,,,,,,,,,,,
33252023,0.133,2,4,4,4,0.50,0.86,27.40,0.11,2.83,21.7,3.45,1.73,,,,,,,,,,,
33252024,0.134,1,3,4,4,0.54,0.86,26.30,0.11,3.00,12.4,3.45,1.45,,,,,,,,,,,
33252025,0.126,0,0,4,4,0.55,0.86,24.80,0.11,3.23,4.2,3.45,1.01,,,,,,,,,,,
33252026,0.112,0,0,4,4,0.54,0.86,23.20,0.11,3.51,2.7,3.45,0.8,,,,,,,,,,,
33252027,0.097,0,0,1,4,0.52,0.86,21.60,0.11,3.85,8.6,3.45,0.83,,,,,,,,,,,
33252028,0.108,1,2,4,4,0.51,0.86,23.50,0.11,3.46,15.7,3.45,1.09,,,,,,,,,,,
33252029,0.105,0,0,4,4,0.53,0.86,22.50,0.11,3.66,8.3,3.45,0.96,,,,,,,,,,,
33252030,0.096,0,0,2,4,0.53,0.86,21.30,0.11,3.92,1.8,3.45,0.59,,,,,,,,,,,
33252031,0.086,0,0,0,4,0.52,0.86,20.00,0.11,4.22,3.8,3.45,0.54,,,,,,,,,,,
33252032,0.086,0,0,4,4,0.51,0.86,20.40,0.11,4.11,11.5,3.45,0.8,,,,,,,,,,,
33252033,0.082,0,0,1,4,0.52,0.86,19.50,0.11,4.34,5.5,3.45,0.54,,,,,,,,,,,
33252034,0.075,0,0,0,4,0.52,0.86,18.50,0.11,4.61,0.1,3.45,0.45,,,,,,,,,,,
33252035,0.067,0,0,0,4,0.51,0.86,17.50,0.11,4.92,4.6,3.45,0.38,,,,,,,,,,,
33252036,0.071,0,0,4,4,0.49,0.86,18.70,0.11,4.57,14.1,3.45,0.67,,,,,,,,,,,
33252037,0.069,0,0,1,4,0.51,0.86,18.00,0.11,4.78,8.5,3.45,0.65,,,,,,,,,,,
33252038,0.065,0,0,0,4,0.51,0.86,17.20,0.11,5.03,3.5,3.45,0.55,,,,,,,,,,,
33252039,0.059,0,0,0,1,0.51,0.86,16.40,0.11,5.31,1.1,3.45,0.42,,,,,,,,,,,
33252040,0.054,0,0,0,0,0.51,0.86,15.60,0.11,5.63,5.2,3.45,0.29,,,,,,,,,,,
33252041,0.059,0,0,1,4,0.49,0.86,16.60,0.11,5.23,11.1,3.45,0.39,,,,,,,,,,,
33252042,0.056,0,0,0,3,0.50,0.86,16.00,0.11,5.46,6.3,3.45,0.33,,,,,,,,,,,
33252043,0.052,0,0,0,1,0.51,0.86,15.30,0.11,5.72,1.9,3.45,0.33,,,,,,,,,,,
33252044,0.048,0,0,0,0,0.50,0.86,14.60,0.11,6.01,2.0,3.45,0.24,,,,,,,,,,,
33252045,0.044,0,0,0,0,0.50,0.86,14.00,0.11,6.33,5.6,3.45,0.21,,,,,,,,,,,
33252046,0.049,0,0,0,3,0.49,0.86,14.90,0.11,5.90,8.7,3.45,0.28,,,,,,,,,,,
33252047,0.046,0,0,0,1,0.50,0.86,14.40,0.11,6.14,4.5,3.45,0.26,,,,,,,,,,,
33252048,0.043,0,0,0,0,0.50,0.86,13.80,0.11,6.42,0.7,3.45,0.21,,,,,,,,,,,
33252049,0.04,0,0,0,0,0.50,0.86,13.20,0.11,6.72,2.8,3.45,0.22,,,,,,,,,,,
33252050,0.041,0,0,0,0,0.49,0.86,13.50,0.11,6.57,6.8,3.45,0.3,,,,,,,,,,,
33252051,0.039,0,0,0,0,0.50,0.86,13.00,0.11,6.83,3.1,3.45,0.2,,,,,,,,,,,
33252052,0.036,0,0,0,0,0.50,0.86,12.50,0.11,7.11,0.3,3.45,0.16,,,,,,,,,,,
33252053,0.033,0,0,0,0,0.50,0.86,12.10,0.11,7.42,3.4,3.45,0.18,,,,,,,,,,,
33252054,0.036,0,0,0,0,0.49,0.86,12.70,0.11,7.02,8.8,3.45,0.19,,,,,,,,,,,
33252055,0.034,0,0,0,0,0.49,0.86,12.30,0.11,7.26,5.2,3.45,0.17,,,,,,,,,,,
33252056,0.032,0,0,0,0,0.50,0.86,11.90,0.11,7.52,2.0,3.45,0.16,,,,,,,,,,,
33252057,0.03,0,0,0,0,0.50,0.86,11.50,0.11,7.81,1.1,3.45,0.15,,,,,,,,,,,
33252058,0.028,0,0,0,0,0.49,0.86,11.10,0.11,8.12,3.9,3.45,0.18,,,,,,,,,,,
33252059,0.031,0,0,0,0,0.49,0.86,11.70,0.11,7.69,7.1,3.45,0.19,,,,,,,,,,,
33252060,0.029,0,0,0,0,0.49,0.86,11.30,0.11,7.94,4.0,3.45,0.2,,,,,,,,,,,
33252061,0.028,0,0,0,0,0.50,0.86,11.00,0.11,8.22,1.0,3.45,0.16,,,,,,,,,,,
33252062,0.026,0,0,0,0,0.49,0.86,10.80,0.11,8.37,5.8,3.45,0.16,,,,,,,,,,,
33253000,0,0,0,0,0,0.00,0.86,0.00,0.08,5.47,82.2,2.93,0.08,,,,,,,,,,,
33253001,0,0,0,0,0,0.00,0.86,0.00,0.08,4.80,79.8,2.93,0.09,,,,,,,,,,,
33253002,0,0,0,0,0,0.00,0.86,0.00,0.08,5.26,77.4,2.93,0.12,,,,,,,,,,,
33253003,0,0,0,0,0,0.00,0.86,0.00,0.08,3.68,79.5,2.93,0.14,,,,,,,,,,,
33253004,0,0,0,0,0,0.00,0.86,0.00,0.08,4.14,76.5,2.93,0.13,,,,,,,,,,,
33253005,0,0,0,0,0,0.00,0.86,0.00,0.08,4.61,74.2,2.93,0.17,,,,,,,,,,,
33253006,0,0,0,0,0,0.00,0.86,0.00,0.08,5.08,72.2,2.93,0.13,,,,,,,,,,,
33253007,0,0,0,0,0,0.00,0.86,0.00,0.08,5.56,70.6,2.93,0.1,,,,,,,,,,,
33253008,0,0,0,0,0,0.00,0.86,0.00,0.08,3.03,75.0,2.93,0.2,,,,,,,,,,,
33253009,0,0,0,0,0,0.00,0.86,0.00,0.08,3.50,72.1,2.93,0.19,,,,,,,,,,,
33253010,0,0,0,0,0,0.00,0.86,0.00,0.08,3.98,69.9,2.93,0.18,,,,,,,,,,,
33253011,0,0,0,0,0,0.00,0.86,0.00,0.08,4.46,68.1,2.93,0.16,,,,,,,,,,,
33253012,0,0,0,0,0,0.00,0.86,0.00,0.08,4.95,66.7,2.93,0.11,,,,,,,,,,,
33253013,0,0,0,0,0,0.00,0.86,0.00,0.08,5.44,65.6,2.93,0.15,,,,,,,,,,,
33253014,0,0,0,0,0,0.00,0.86,0.00,0.08,5.93,64.6,2.93,0.12,,,,,,,,,,,
33253015,0,0,0,0,0,0.00,0.86,0.00,0.08,1.92,71.6,2.93,0.29,,,,,,,,,,,
33253016,0,0,0,0,0,0.00,0.86,0.00,0.08,2.40,68.0,2.93,0.2,,,,,,,,,,,
33253017,0,0,0,0,0,0.00,0.86,0.00,0.08,2.89,65.7,2.93,0.23,,,,,,,,,,,
33253018,0,0,0,0,0,0.00,0.86,0.00,0.08,3.38,64.0,2.93,0.2,,,,,,,,,,,
33253019,0,0,0,0,0,0.00,0.86,0.00,0.08,3.87,62.7,2.93,0.21,,,,,,,,,,,
33253020,0,0,0,0,0,0.00,0.86,0.00,0.08,4.37,61.7,2.93,0.12,,,,,,,,,,,
33253021,0,0,0,0,0,0.00,0.86,0.00,0.08,4.87,61.0,2.93,0.17,,,,,,,,,,,
33253022,0.017,4,4,4,4,0.00,0.86,32.50,0.08,1.33,57.4,2.93,0.64,,,,,,,,,,,
33253023,0.017,4,4,4,4,0.04,0.86,27.10,0.08,1.83,56.5,2.93,0.63,,,,,,,,,,,
33253024,0.014,4,4,4,4,0.04,0.86,23.00,0.08,2.33,56.0,2.93,0.45,,,,,,,,,,,
33253025,0.012,4,4,4,4,0.04,0.86,20.00,0.08,2.83,55.7,2.93,0.26,,,,,,,,,,,
33253026,0.01,4,4,4,4,0.05,0.86,17.50,0.08,3.33,55.5,2.93,0.3,,,,,,,,,,,
33253027,0.008,4,4,4,4,0.05,0.86,15.60,0.08,3.83,55.3,2.93,0.28,,,,,,,,,,,
33253028,0.007,3,4,4,4,0.05,0.86,14.00,0.08,4.33,55.2,2.93,0.2,,,,,,,,,,,
33253029,0.391,0,0,0,1,0.72,0.86,39.20,0.08,0.93,27.1,2.93,1.18,,,,,,,,,,,
33253030,0.211,0,0,0,0,0.40,0.86,31.70,0.08,1.40,36.5,2.93,0.62,,,,,,,,,,,
33253031,0.115,0,0,0,0,0.27,0.86,26.60,0.08,1.88,41.1,2.93,0.42,,,,,,,,,,,
33253032,0.07,0,0,0,0,0.21,0.86,22.70,0.08,2.37,43.8,2.93,0.46,,,,,,,,,,,
33253033,0.046,0,1,1,1,0.17,0.86,19.80,0.08,2.86,45.6,2.93,0.36,,,,,,,,,,,
33253034,0.033,0,2,2,2,0.15,0.86,17.40,0.08,3.36,46.9,2.93,0.31,,,,,,,,,,,
33253035,0.024,0,2,3,3,0.13,0.86,15.50,0.08,3.86,47.9,2.93,0.22,,,,,,,,,,,
33253036,0,0,0,0,0,0.00,0.86,0.00,0.08,0.94,46.1,2.93,3.28,,,,,,,,,,,
33253037,0.391,0,0,0,2,0.72,0.86,38.20,0.08,0.98,16.1,2.93,1.87,,,,,,,,,,,
33253038,0.356,0,0,0,0,0.65,0.86,33.80,0.08,1.24,6.1,2.93,0.88,,,,,,,,,,,
33253039,0.275,0,0,0,0,0.56,0.86,29.10,0.08,1.62,19.4,2.93,0.71,,,,,,,,,,,
33253040,0.171,0,0,0,0,0.42,0.86,25.10,0.08,2.05,27.4,2.93,0.52,,,,,,,,,,,
33253041,0.11,0,0,0,0,0.33,0.86,21.80,0.08,2.51,32.5,2.93,0.39,,,,,,,,,,,
33253042,0.074,0,0,0,0,0.28,0.86,19.10,0.08,2.98,36.1,2.93,0.33,,,,,,,,,,,
33253043,0.292,0,0,1,1,0.56,0.86,30.90,0.08,1.46,22.7,2.93,1.27,,,,,,,,,,,
33253044,0.288,0,0,0,0,0.59,0.86,28.80,0.08,1.65,5.5,2.93,0.76,,,,,,,,,,,
33253045,0.243,0,0,0,0,0.57,0.86,25.90,0.08,1.95,7.2,2.93,0.62,,,,,,,,,,,
33253046,0.184,0,0,0,0,0.51,0.86,23.00,0.08,2.32,16.3,2.93,0.51,,,,,,,,,,,
33253047,0.127,0,0,0,0,0.43,0.86,20.40,0.08,2.73,22.8,2.93,0.41,,,,,,,,,,,
33253048,0.222,0,0,0,0,0.56,0.86,24.70,0.08,2.10,12.4,2.93,0.68,,,,,,,,,,,
33253049,0.198,0,0,0,0,0.55,0.86,22.90,0.08,2.34,1.1,2.93,0.57,,,,,,,,,,,
33253050,0.158,0,0,0,0,0.49,0.86,21.40,0.08,2.56,16.9,2.93,0.65,,,,,,,,,,,
33254000,0,0,0,0,0,0.00,0.30,0.00,0.14,3.08,79.2,1.89,0.03,,,,,,,,,,,
33254001,0,0,0,0,0,0.00,0.30,0.00,0.14,2.42,73.5,1.89,0.04,,,,,,,,,,,
33254002,0,0,0,0,0,0.00,0.30,0.00,0.14,2.90,70.2,1.89,0.07,,,,,,,,,,,
33254003,0,0,0,0,0,0.00,0.30,0.00,0.14,3.38,67.9,1.89,0.05,,,,,,,,,,,
33254004,0,0,0,0,0,0.00,0.30,0.00,0.14,1.81,63.8,1.89,0.09,,,,,,,,,,,
33254005,0.007,0,0,0,0,0.00,0.30,12.20,0.14,2.31,61.7,1.89,0.08,,,,,,,,,,,
33254006,0.008,0,0,0,0,0.07,0.30,10.20,0.14,2.80,60.4,1.89,0.04,,,,,,,,,,,
33254007,0.008,0,0,0,0,0.09,0.30,8.80,0.14,3.30,59.4,1.89,0.06,,,,,,,,,,,
33254008,0,0,0,0,0,0.00,0.30,0.00,0.14,0.81,40.1,1.89,0.27,,,,,,,,,,,
33254009,0.176,0,0,0,0,0.47,0.30,19.40,0.14,1.30,45.5,1.89,0.16,,,,,,,,,,,
33254010,0.087,0,0,0,0,0.36,0.30,15.10,0.14,1.80,47.9,1.89,0.11,,,,,,,,,,,
33254011,0.051,0,0,0,0,0.31,0.30,12.20,0.14,2.30,49.3,1.89,0.08,,,,,,,,,,,
33254012,0.034,0,0,0,0,0.28,0.30,10.20,0.14,2.80,50.1,1.89,0.08,,,,,,,,,,,
33254013,0.552,1,2,2,0,1.06,0.30,28.10,0.14,0.75,13.3,1.89,0.63,,,,,,,,,,,
33254014,0.434,0,0,0,0,0.97,0.30,22.50,0.14,1.05,12.7,1.89,0.25,,,,,,,,,,,
33254015,0.264,0,0,0,0,0.81,0.30,17.70,0.14,1.47,25.8,1.89,0.12,,,,,,,,,,,
33254016,0.144,0,0,0,0,0.64,0.30,14.20,0.14,1.92,32.9,1.89,0.13,,,,,,,,,,,
33254017,0.362,1,2,2,0,0.91,0.30,20.10,0.14,1.23,22.3,1.89,0.78,,,,,,,,,,,
33254018,0.309,0,1,0,0,0.93,0.30,17.90,0.14,1.43,2.4,1.89,0.28,,,,,,,,,,,
33254019,0.233,0,0,0,0,0.91,0.30,15.20,0.14,1.76,11.3,1.89,0.17,,,,,,,,,,,
33254020,0.213,0,2,2,2,0.91,0.30,14.40,0.14,1.87,10.9,1.89,0.32,,,,,,,,,,,
33255000,0,0,0,0,0,0.00,0.33,0.00,0.02,1.00,49.8,2.12,0.09,,,,,,,,,,,
33255001,0,0,0,0,0,0.00,0.33,0.00,0.02,1.50,51.2,2.12,0.06,,,,,,,,,,,
33255002,0,0,0,0,0,0.00,0.33,0.00,0.02,0.76,4.8,2.12,0.11,,,,,,,,,,,
33255003,0,0,0,0,0,0.00,0.33,0.00,0.02,1.15,24.1,2.12,0.08,,,,,,,,,,,
33255004,0.004,0,0,0,0,46.32,0.33,34.60,0.02,1.60,33.1,2.12,0.09,,,,,,,,,,,
33255005,0.013,0,0,0,0,7.25,0.33,27.90,0.02,2.08,38.1,2.12,0.09,,,,,,,,,,,
33255006,0,0,0,0,0,0.00,0.33,0.00,0.02,1.19,11.1,2.12,0.07,,,,,,,,,,,
33255007,0.014,0,0,1,3,22.31,0.33,36.30,0.02,1.47,6.9,2.12,0.11,,,,,,,,,,,
33255008,0.026,0,0,0,0,9.28,0.33,30.40,0.02,1.84,18.4,2.12,0.08,,,,,,,,,,,
33255009,0.025,0,0,0,0,5.64,0.33,25.60,0.02,2.27,25.8,2.12,0.05,,,,,,,,,,,
33255010,0.021,0,0,0,0,3.99,0.33,21.70,0.02,2.72,30.8,2.12,0.04,,,,,,,,,,,
33255011,0.031,1,1,1,1,8.21,0.33,30.00,0.02,1.86,3.5,2.12,0.14,,,,,,,,,,,
33255012,0.034,0,0,0,0,6.20,0.33,26.30,0.02,2.17,7.7,2.12,0.07,,,,,,,,,,,
33255013,0.032,0,0,0,0,5.07,0.33,22.90,0.02,2.54,15.9,2.12,0.06,,,,,,,,,,,
33255014,0.025,0,0,0,0,4.02,0.33,20.10,0.02,2.95,21.9,2.12,0.07,,,,,,,,,,,
33255015,0.034,3,2,2,1,5.73,0.33,25.00,0.02,2.30,10.2,2.12,0.14,,,,,,,,,,,
33255016,0.034,1,1,1,1,5.01,0.33,22.80,0.02,2.56,0.1,2.12,0.04,,,,,,,,,,,
33255017,0.031,0,0,0,0,4.50,0.33,20.40,0.02,2.88,8.0,2.12,0.04,,,,,,,,,,,
33255018,0.027,0,0,0,0,4.00,0.33,18.30,0.02,3.25,14.4,2.12,0.02,,,,,,,,,,,
33255019,0.022,0,0,0,0,3.46,0.33,16.40,0.02,3.65,19.5,2.12,0.03,,,,,,,,,,,
33255020,0.031,1,1,1,1,4.38,0.33,19.80,0.02,2.98,5.7,2.12,0.07,,,,,,,,,,,
33255021,0.028,0,0,0,0,4.11,0.33,18.20,0.02,3.26,1.9,2.12,0.04,,,,,,,,,,,
33255022,0.026,0,0,0,0,3.87,0.33,16.60,0.02,3.59,8.3,2.12,0.04,,,,,,,,,,,
33255023,0.022,0,0,0,0,3.53,0.33,15.20,0.02,3.95,13.5,2.12,0.03,,,,,,,,,,,
33255024,0.018,0,0,0,0,3.18,0.33,13.90,0.02,4.34,17.8,2.12,0.03,,,,,,,,,,,
33255025,0.025,1,1,1,1,3.83,0.33,16.30,0.02,3.67,2.8,2.12,0.04,,,,,,,,,,,
33255026,0.023,0,0,0,0,3.68,0.33,15.10,0.02,3.96,3.2,2.12,0.02,,,,,,,,,,,
33255027,0.021,0,0,0,0,3.55,0.33,14.00,0.02,4.29,8.4,2.12,0.02,,,,,,,,,,,
33255028,0.017,0,0,0,0,3.26,0.33,13.00,0.02,4.66,12.8,2.12,0.02,,,,,,,,,,,
33255029,0.015,0,0,0,0,3.01,0.33,12.00,0.02,5.04,16.6,2.12,0.03,,,,,,,,,,,
33255030,0.02,0,0,0,0,3.53,0.33,13.80,0.02,4.36,0.9,2.12,0.04,,,,,,,,,,,
33255031,0.019,0,0,0,0,3.44,0.33,12.90,0.02,4.67,4.1,2.12,0.04,,,,,,,,,,,
33255032,0.016,0,0,0,0,3.32,0.33,12.10,0.02,5.00,8.5,2.12,0.03,,,,,,,,,,,
33255033,0.014,0,0,0,0,3.10,0.33,11.30,0.02,5.36,12.4,2.12,0.02,,,,,,,,,,,
33255034,0.018,0,1,1,1,3.41,0.33,12.60,0.02,4.78,4.3,2.12,0.01,,,,,,,,,,,
33255035,0.017,0,0,0,0,3.35,0.33,12.00,0.02,5.06,0.5,2.12,0.02,,,,,,,,,,,
33255036,0.015,0,0,0,0,3.28,0.33,11.30,0.02,5.37,4.8,2.12,0.03,,,,,,,,,,,
33255037,0.013,0,0,0,0,3.16,0.33,10.60,0.02,5.71,8.6,2.12,0.02,,,,,,,,,,,
33255038,0.012,0,0,0,0,2.98,0.33,10.00,0.02,6.07,12.0,2.12,0.01,,,,,,,,,,,
33255039,0.015,0,0,0,0,3.27,0.33,11.10,0.02,5.47,2.6,2.12,0.02,,,,,,,,,,,
33255040,0.014,0,0,0,0,3.23,0.33,10.50,0.02,5.76,1.6,2.12,0.02,,,,,,,,,,,
33255041,0.012,0,0,0,0,3.18,0.33,10.00,0.02,6.08,5.3,2.12,0.01,,,,,,,,,,,
33255042,0.011,0,0,0,0,3.04,0.33,9.50,0.02,6.42,8.7,2.12,0.02,,,,,,,,,,,
33255043,0.012,0,0,0,0,3.17,0.33,9.90,0.02,6.16,1.3,2.12,0.02,,,,,,,,,,,
33255044,0.011,0,0,0,0,3.14,0.33,9.40,0.02,6.46,2.4,2.12,0.03,,,,,,,,,,,
33256000,0,0,0,0,0,0.00,0.44,0.00,0.10,0.75,36.0,1.23,0.53,,,,,,,,,,,
