Identifier,Features,,,,,,,,,,,,Labels,,,,,,,,,,,
"M = model
R = room
P = simulation points",solidAngle,obstructionValues LowerQuarter,obstructionValues SecondQuarter,obstructionValues ThirdQuarter,obstructionValues HigherQuarter,Projection AspectRatio,Frame ratio,solidAngleTilt,roomAvge SolidAngle,distanceWindowCenterToPt,angleOfPointPositionInReferenceToWindowNormal,windowHeadHeight,DF ,,,,,,,,,,,
MMRRRPPP,steradians,0 to 4,0 to 4,0 to 4,0 to 4,,0-1,degrees,steradians,meters,degrees,meters,%,,,,,,,,,,,
String (10 char.),Float  (1 decimal),vector 4 components,vector 4 components,vector 4 components,vector 4 components,,Float (2 decimals),Float (2 decimals),Float  (1 decimal),Float (2 decimals),Float (1 decimal),Float (2 decimals),Float (2 decimals),,,,,,,,,,,
27521342,0,0,0,0,0,0.00,0.50,0.00,0.01,11.88,2.31,0.9,0.01,,,,,,,,,,,
27521343,0,0,0,0,0,0.00,0.50,0.00,0.01,11.56,0.43,0.9,0.01,,,,,,,,,,,
27521344,0,0,0,0,0,0.00,0.50,0.00,0.01,11.26,1.55,0.9,0.01,,,,,,,,,,,
27521345,0,0,0,0,0,0.00,0.50,0.00,0.01,10.96,3.64,0.9,0.01,,,,,,,,,,,
27521346,0.004,4,4,4,4,1.95,0.50,-0.80,0.01,10.69,5.84,0.9,0.01,,,,,,,,,,,
27521347,0.004,4,4,4,4,1.90,0.50,-0.80,0.01,10.42,8.15,0.9,0,,,,,,,,,,,
27521348,0.004,4,4,4,4,1.86,0.50,-0.80,0.01,10.18,10.58,0.9,0.01,,,,,,,,,,,
27521349,0,0,0,0,0,0.00,0.50,0.00,0.01,14.74,11.37,0.9,0.01,,,,,,,,,,,
27521350,0,0,0,0,0,0.00,0.50,0.00,0.01,14.36,10.09,0.9,0.01,,,,,,,,,,,
27521351,0,0,0,0,0,0.00,0.50,0.00,0.01,13.99,8.73,0.9,0.01,,,,,,,,,,,
27521352,0,0,0,0,0,0.00,0.50,0.00,0.01,13.62,7.30,0.9,0,,,,,,,,,,,
27521353,0,0,0,0,0,0.00,0.50,0.00,0.01,13.27,5.80,0.9,0.01,,,,,,,,,,,
27521354,0,0,0,0,0,0.00,0.50,0.00,0.01,12.92,4.21,0.9,0,,,,,,,,,,,
27521355,0,0,0,0,0,0.00,0.50,0.00,0.01,12.59,2.54,0.9,0.01,,,,,,,,,,,
27521356,0,0,0,0,0,0.00,0.50,0.00,0.01,12.27,0.78,0.9,0.01,,,,,,,,,,,
27521357,0,0,0,0,0,0.00,0.50,0.00,0.01,11.96,1.08,0.9,0,,,,,,,,,,,
27521358,0,0,0,0,0,0.00,0.50,0.00,0.01,11.66,3.03,0.9,0,,,,,,,,,,,
27521359,0,0,0,0,0,0.00,0.50,0.00,0.01,11.38,5.08,0.9,0.01,,,,,,,,,,,
27521360,0,0,0,0,0,0.00,0.50,0.00,0.01,11.11,7.23,0.9,0,,,,,,,,,,,
27521361,0,0,0,0,0,0.00,0.50,0.00,0.01,10.86,9.49,0.9,0.01,,,,,,,,,,,
27521362,0,0,0,0,0,0.00,0.50,0.00,0.01,14.33,7.26,0.9,0.01,,,,,,,,,,,
27521363,0,0,0,0,0,0.00,0.50,0.00,0.01,13.98,5.83,0.9,0.01,,,,,,,,,,,
27521364,0,0,0,0,0,0.00,0.50,0.00,0.01,13.63,4.33,0.9,0.01,,,,,,,,,,,
27521365,0,0,0,0,0,0.00,0.50,0.00,0.01,13.30,2.75,0.9,0,,,,,,,,,,,
27521366,0,0,0,0,0,0.00,0.50,0.00,0.01,12.97,1.09,0.9,0.01,,,,,,,,,,,
27521367,0,0,0,0,0,0.00,0.50,0.00,0.01,12.66,0.65,0.9,0,,,,,,,,,,,
27521368,0,0,0,0,0,0.00,0.50,0.00,0.01,12.36,2.49,0.9,0.01,,,,,,,,,,,
27521369,0,0,0,0,0,0.00,0.50,0.00,0.01,12.07,4.40,0.9,0,,,,,,,,,,,
27521370,0,0,0,0,0,0.00,0.50,0.00,0.01,11.80,6.42,0.9,0.01,,,,,,,,,,,
27521371,0,0,0,0,0,0.00,0.50,0.00,0.01,11.54,8.52,0.9,0.01,,,,,,,,,,,
27521372,0,0,0,0,0,0.00,0.50,0.00,0.01,11.30,10.72,0.9,0.01,,,,,,,,,,,
27521373,0,0,0,0,0,0.00,0.50,0.00,0.01,14.34,4.44,0.9,0,,,,,,,,,,,
27521374,0,0,0,0,0,0.00,0.50,0.00,0.01,14.00,2.94,0.9,0,,,,,,,,,,,
27521375,0,0,0,0,0,0.00,0.50,0.00,0.01,13.68,1.37,0.9,0,,,,,,,,,,,
27521376,0,0,0,0,0,0.00,0.50,0.00,0.01,13.36,0.28,0.9,0,,,,,,,,,,,
27521377,0,0,0,0,0,0.00,0.50,0.00,0.01,13.06,2.00,0.9,0,,,,,,,,,,,
27521378,0,0,0,0,0,0.00,0.50,0.00,0.01,12.77,3.81,0.9,0.01,,,,,,,,,,,
27521379,0,0,0,0,0,0.00,0.50,0.00,0.01,12.49,5.69,0.9,0,,,,,,,,,,,
27521380,0,0,0,0,0,0.00,0.50,0.00,0.01,12.22,7.66,0.9,0,,,,,,,,,,,
27521381,0,0,0,0,0,0.00,0.50,0.00,0.01,11.98,9.72,0.9,0,,,,,,,,,,,
27521382,0,0,0,0,0,0.00,0.50,0.00,0.01,14.38,1.62,0.9,0,,,,,,,,,,,
27521383,0,0,0,0,0,0.00,0.50,0.00,0.01,14.06,0.06,0.9,0.01,,,,,,,,,,,
27521384,0,0,0,0,0,0.00,0.50,0.00,0.01,13.76,1.57,0.9,0.01,,,,,,,,,,,
27521385,0,0,0,0,0,0.00,0.50,0.00,0.01,13.46,3.27,0.9,0,,,,,,,,,,,
27521386,0,0,0,0,0,0.00,0.50,0.00,0.01,13.18,5.04,0.9,0.01,,,,,,,,,,,
27521387,0,0,0,0,0,0.00,0.50,0.00,0.01,12.91,6.89,0.9,0,,,,,,,,,,,
27521388,0,0,0,0,0,0.00,0.50,0.00,0.01,12.66,8.82,0.9,0,,,,,,,,,,,
27521389,0,0,0,0,0,0.00,0.50,0.00,0.01,14.46,1.17,0.9,0,,,,,,,,,,,
27521390,0,0,0,0,0,0.00,0.50,0.00,0.01,14.16,2.78,0.9,0.01,,,,,,,,,,,
27521391,0,0,0,0,0,0.00,0.50,0.00,0.01,13.87,4.46,0.9,0,,,,,,,,,,,
27521392,0,0,0,0,0,0.00,0.50,0.00,0.01,13.60,6.20,0.9,0,,,,,,,,,,,
27521393,0,0,0,0,0,0.00,0.50,0.00,0.01,13.34,8.02,0.9,0.01,,,,,,,,,,,
27521394,0,0,0,0,0,0.00,0.50,0.00,0.01,14.29,5.58,0.9,0.01,,,,,,,,,,,
27521395,0,0,0,0,0,0.00,0.50,0.00,0.01,14.03,7.30,0.9,0,,,,,,,,,,,
27521396,0,0,0,0,0,0.00,0.50,0.00,0.01,14.45,8.32,0.9,0.01,,,,,,,,,,,
27522000,0.06,4,4,4,4,0.64,0.22,30.80,0.08,1.36,50.75,2.13,0.51,,,,,,,,,,,
27522001,0.087,4,4,4,4,0.84,0.22,22.90,0.08,1.93,35.96,2.13,0.37,,,,,,,,,,,
27522002,0.143,4,4,4,4,1.16,0.22,28.80,0.08,1.46,30.70,2.13,0.63,,,,,,,,,,,
27522003,0.2,4,4,4,4,1.76,0.22,37.50,0.08,1.01,20.54,2.13,1.08,,,,,,,,,,,
27522004,0.141,4,4,4,4,3.28,0.22,49.50,0.08,0.63,3.47,2.13,1.74,,,,,,,,,,,
27522005,0.072,4,4,4,4,0.89,0.22,17.70,0.08,2.57,28.19,2.13,0.28,,,,,,,,,,,
27522006,0.107,4,4,4,4,1.07,0.22,21.00,0.08,2.12,22.85,2.13,0.33,,,,,,,,,,,
27522007,0.157,4,4,4,4,1.30,0.22,25.20,0.08,1.70,14.74,2.13,0.51,,,,,,,,,,,
27522008,0.194,4,4,4,4,1.46,0.22,30.40,0.08,1.33,1.79,2.13,0.76,,,,,,,,,,,
27522009,0.055,4,4,4,4,0.92,0.22,14.30,0.08,3.24,23.56,2.13,0.17,,,,,,,,,,,
27522010,0.076,4,4,4,4,1.03,0.22,16.40,0.08,2.81,18.78,2.13,0.19,,,,,,,,,,,
27522011,0.105,4,4,4,4,1.18,0.22,18.80,0.08,2.40,12.32,2.13,0.26,,,,,,,,,,,
27522012,0.132,4,4,4,4,1.24,0.22,21.60,0.08,2.04,3.42,2.13,0.39,,,,,,,,,,,
27522013,0.042,4,4,4,4,0.93,0.22,12.00,0.08,3.92,20.53,2.13,0.09,,,,,,,,,,,
27522014,0.055,4,4,4,4,1.02,0.22,13.30,0.08,3.50,16.32,2.13,0.22,,,,,,,,,,,
27522015,0.072,4,4,4,4,1.12,0.22,14.90,0.08,3.11,11.00,2.13,0.15,,,,,,,,,,,
27522016,0.089,4,4,4,4,1.17,0.22,16.70,0.08,2.75,4.21,2.13,0.24,,,,,,,,,,,
27522017,0.105,4,4,4,4,1.19,0.22,18.60,0.08,2.43,4.47,2.13,0.29,,,,,,,,,,,
27522018,0.041,4,4,4,4,1.01,0.22,11.20,0.08,4.20,14.67,2.13,0.1,,,,,,,,,,,
27522019,0.052,4,4,4,4,1.08,0.22,12.30,0.08,3.81,10.16,2.13,0.15,,,,,,,,,,,
27522020,0.063,4,4,4,4,1.13,0.22,13.50,0.08,3.45,4.67,2.13,0.16,,,,,,,,,,,
27522021,0.073,4,4,4,4,1.15,0.22,14.80,0.08,3.13,2.01,2.13,0.13,,,,,,,,,,,
27522022,0.032,4,4,4,4,1.00,0.22,9.70,0.08,4.90,13.49,2.13,0.08,,,,,,,,,,,
27522023,0.039,4,4,4,4,1.06,0.22,10.40,0.08,4.52,9.59,2.13,0.1,,,,,,,,,,,
27522024,0.046,4,4,4,4,1.11,0.22,11.30,0.08,4.16,4.98,2.13,0.09,,,,,,,,,,,
27522025,0.053,4,4,4,4,1.12,0.22,12.20,0.08,3.83,0.45,2.13,0.12,,,,,,,,,,,
27522026,0.025,4,4,4,4,1.00,0.22,8.50,0.08,5.60,12.61,2.13,0.1,,,,,,,,,,,
27522027,0.03,4,4,4,4,1.05,0.22,9.10,0.08,5.22,9.17,2.13,0.11,,,,,,,,,,,
27522028,0.035,4,4,4,4,1.09,0.22,9.70,0.08,4.87,5.20,2.13,0.1,,,,,,,,,,,
27522029,0.04,4,4,4,4,1.10,0.22,10.40,0.08,4.54,0.63,2.13,0.13,,,,,,,,,,,
27522030,0.031,4,4,4,4,1.09,0.22,9.00,0.08,5.24,1.42,2.13,0.09,,,,,,,,,,,
27523000,0.147,4,4,4,4,1.01,0.82,50.40,0.07,1.25,26.93,3.43,3.39,,,,,,,,,,,
27523001,0.129,4,4,3,3,1.62,0.82,60.40,0.07,0.82,12.27,3.43,3.81,,,,,,,,,,,
27523002,0.057,4,4,4,2,3.09,0.82,69.50,0.07,0.54,23.81,3.43,1.79,,,,,,,,,,,
27523003,0.166,4,4,4,4,0.94,0.82,45.10,0.07,1.53,9.60,3.43,3.06,,,,,,,,,,,
27523004,0.167,4,4,4,4,1.12,0.82,51.20,0.07,1.20,6.54,3.43,3.91,,,,,,,,,,,
27523005,0.131,3,3,3,3,1.21,0.82,55.50,0.07,1.03,30.90,3.43,3,,,,,,,,,,,
27523006,0.041,4,4,4,4,0.66,0.82,55.00,0.07,1.08,58.16,3.43,1.47,,,,,,,,,,,
27523007,0.139,4,4,4,4,0.76,0.82,35.60,0.07,2.23,8.61,3.43,2.15,,,,,,,,,,,
27523008,0.156,4,4,4,4,0.83,0.82,39.60,0.07,1.90,1.72,3.43,2.96,,,,,,,,,,,
27523009,0.16,3,3,3,3,0.88,0.82,43.20,0.07,1.65,15.79,3.43,3.19,,,,,,,,,,,
27523010,0.127,4,4,4,4,0.76,0.82,45.40,0.07,1.53,33.39,3.43,2.43,,,,,,,,,,,
27523011,0.068,4,4,4,4,0.48,0.82,45.10,0.07,1.56,51.98,3.43,1.67,,,,,,,,,,,
27523012,0.107,4,4,4,4,0.69,0.82,29.20,0.07,2.94,8.10,3.43,1.45,,,,,,,,,,,
27523013,0.123,4,4,4,4,0.72,0.82,32.00,0.07,2.60,0.51,3.43,1.72,,,,,,,,,,,
27523014,0.135,4,4,4,4,0.75,0.82,34.70,0.07,2.32,9.14,3.43,1.95,,,,,,,,,,,
27523015,0.131,2,4,4,4,0.71,0.82,37.00,0.07,2.12,21.02,3.43,1.91,,,,,,,,,,,
27523016,0.107,0,4,4,4,0.60,0.82,38.20,0.07,2.02,34.65,3.43,2.06,,,,,,,,,,,
27523017,0.083,4,4,3,3,0.65,0.82,24.70,0.07,3.65,7.79,3.43,1.08,,,,,,,,,,,
27523018,0.095,4,4,4,4,0.67,0.82,26.70,0.07,3.30,1.79,3.43,1.25,,,,,,,,,,,
27523019,0.105,4,4,4,4,0.69,0.82,28.70,0.07,3.00,5.51,3.43,1.38,,,,,,,,,,,
27523020,0.11,3,3,4,4,0.68,0.82,30.60,0.07,2.76,14.23,3.43,1.45,,,,,,,,,,,
27523021,0.104,1,2,4,4,0.62,0.82,32.10,0.07,2.60,24.34,3.43,1.84,,,,,,,,,,,
27523022,0.064,4,4,4,4,0.63,0.82,21.20,0.07,4.35,7.58,3.43,0.78,,,,,,,,,,,
27523023,0.073,4,4,4,4,0.64,0.82,22.80,0.07,4.01,2.62,3.43,0.91,,,,,,,,,,,
27523024,0.082,4,4,4,4,0.65,0.82,24.40,0.07,3.70,3.23,3.43,0.84,,,,,,,,,,,
27523025,0.088,3,4,4,4,0.65,0.82,25.90,0.07,3.43,10.06,3.43,0.96,,,,,,,,,,,
27523026,0.088,2,2,3,4,0.62,0.82,27.20,0.07,3.23,17.89,3.43,1.19,,,,,,,,,,,
27523027,0.058,4,4,4,4,0.63,0.82,19.80,0.07,4.71,3.20,3.43,0.68,,,,,,,,,,,
27523028,0.064,4,4,4,4,0.63,0.82,21.10,0.07,4.40,1.67,3.43,0.69,,,,,,,,,,,
27523029,0.07,4,4,4,4,0.63,0.82,22.30,0.07,4.12,7.25,3.43,0.87,,,,,,,,,,,
27523030,0.072,3,3,4,4,0.61,0.82,23.40,0.07,3.88,13.58,3.43,0.76,,,,,,,,,,,
27523031,0.046,4,4,4,4,0.61,0.82,17.50,0.07,5.42,3.63,3.43,0.56,,,,,,,,,,,
27523032,0.051,4,4,4,4,0.62,0.82,18.50,0.07,5.10,0.55,3.43,0.54,,,,,,,,,,,
27523033,0.056,4,4,4,4,0.62,0.82,19.50,0.07,4.81,5.25,3.43,0.59,,,,,,,,,,,
27523034,0.059,2,4,4,4,0.61,0.82,20.40,0.07,4.55,10.52,3.43,0.68,,,,,,,,,,,
27523035,0.059,2,2,3,4,0.58,0.82,21.30,0.07,4.34,16.36,3.43,0.53,,,,,,,,,,,
27523036,0.038,4,4,4,4,0.61,0.82,15.70,0.07,6.13,3.96,3.43,0.42,,,,,,,,,,,
27523037,0.042,4,4,4,4,0.61,0.82,16.50,0.07,5.80,0.31,3.43,0.43,,,,,,,,,,,
27523038,0.045,4,4,4,4,0.61,0.82,17.30,0.07,5.50,3.75,3.43,0.44,,,,,,,,,,,
27523039,0.048,4,4,4,4,0.60,0.82,18.10,0.07,5.23,8.25,3.43,0.49,,,,,,,,,,,
27523040,0.049,3,3,4,4,0.58,0.82,18.80,0.07,5.00,13.21,3.43,0.54,,,,,,,,,,,
27523041,0.031,4,4,4,4,0.60,0.82,14.20,0.07,6.83,4.22,3.43,0.36,,,,,,,,,,,
27523042,0.034,4,4,4,4,0.60,0.82,14.80,0.07,6.50,0.98,3.43,0.39,,,,,,,,,,,
27523043,0.037,4,4,4,4,0.61,0.82,15.50,0.07,6.20,2.59,3.43,0.41,,,,,,,,,,,
27523044,0.04,4,4,4,4,0.60,0.82,16.20,0.07,5.92,6.51,3.43,0.37,,,,,,,,,,,
27523045,0.041,4,4,4,4,0.58,0.82,16.80,0.07,5.67,10.80,3.43,0.43,,,,,,,,,,,
27523046,0.026,4,4,4,4,0.59,0.82,12.90,0.07,7.54,4.43,3.43,0.33,,,,,,,,,,,
27523047,0.029,4,4,4,4,0.60,0.82,13.50,0.07,7.21,1.52,3.43,0.36,,,,,,,,,,,
27523048,0.031,4,4,4,4,0.60,0.82,14.00,0.07,6.90,1.66,3.43,0.37,,,,,,,,,,,
27523049,0.033,4,4,4,4,0.60,0.82,14.60,0.07,6.61,5.13,3.43,0.33,,,,,,,,,,,
27523050,0.035,4,4,4,4,0.58,0.82,15.20,0.07,6.35,8.90,3.43,0.31,,,,,,,,,,,
27523051,0.024,4,4,4,4,0.59,0.82,12.30,0.07,7.91,1.96,3.43,0.3,,,,,,,,,,,
27523052,0.026,4,4,4,4,0.60,0.82,12.80,0.07,7.60,0.91,3.43,0.3,,,,,,,,,,,
27523053,0.028,4,4,4,4,0.60,0.82,13.30,0.07,7.30,4.01,3.43,0.19,,,,,,,,,,,
27523054,0.029,4,4,4,4,0.58,0.82,13.80,0.07,7.03,7.37,3.43,0.28,,,,,,,,,,,
27523055,0.021,4,4,4,4,0.59,0.82,11.40,0.07,8.62,2.33,3.43,0.22,,,,,,,,,,,
27523056,0.022,4,4,4,4,0.59,0.82,11.80,0.07,8.30,0.28,3.43,0.26,,,,,,,,,,,
27523057,0.024,4,4,4,4,0.59,0.82,12.20,0.07,8.00,3.09,3.43,0.28,,,,,,,,,,,
27523058,0.025,4,4,4,4,0.58,0.82,12.60,0.07,7.72,6.12,3.43,0.28,,,,,,,,,,,
27523059,0.026,4,4,4,4,0.57,0.82,13.00,0.07,7.46,9.36,3.43,0.22,,,,,,,,,,,
27523060,0.021,4,4,4,4,0.59,0.82,11.30,0.07,8.70,2.32,3.43,0.25,,,,,,,,,,,
27523061,0.022,4,4,4,4,0.58,0.82,11.60,0.07,8.41,5.07,3.43,0.25,,,,,,,,,,,
27523062,0.022,4,4,4,4,0.57,0.82,12.00,0.07,8.15,8.00,3.43,0.22,,,,,,,,,,,
27523063,0.023,4,4,4,4,0.56,0.82,12.30,0.07,7.91,11.12,3.43,0.22,,,,,,,,,,,
27523064,0.019,4,4,4,4,0.57,0.82,11.10,0.07,8.83,6.85,3.43,0.27,,,,,,,,,,,
27523065,0.02,4,4,4,4,0.56,0.82,11.40,0.07,8.58,9.70,3.43,0.22,,,,,,,,,,,
27524000,0.356,3,4,4,4,1.95,0.44,8.00,0.14,0.80,27.77,1.16,0.7,,,,,,,,,,,
27524001,0.149,4,4,4,4,1.97,0.44,4.30,0.14,1.48,17.78,1.16,0.27,,,,,,,,,,,
27524002,0.232,3,4,4,4,2.01,0.44,5.70,0.14,1.10,3.16,1.16,0.39,,,,,,,,,,,
27524003,0.078,4,4,4,4,1.95,0.44,2.90,0.14,2.18,14.14,1.16,0.21,,,,,,,,,,,
27524004,0.11,3,4,4,4,2.00,0.44,3.50,0.14,1.81,4.46,1.16,0.22,,,,,,,,,,,
27524005,0.145,2,4,4,4,1.99,0.44,4.20,0.14,1.51,9.56,1.16,0.21,,,,,,,,,,,
27524006,0.063,4,4,4,4,2.00,0.44,2.50,0.14,2.51,5.03,1.16,0.16,,,,,,,,,,,
27524007,0.079,4,4,4,4,2.00,0.44,2.90,0.14,2.20,4.46,1.16,0.17,,,,,,,,,,,
27524008,0.049,4,4,4,4,2.00,0.44,2.20,0.14,2.90,1.80,1.16,0.16,,,,,,,,,,,
27525000,0,0,0,0,0,0.00,0.30,0.00,0.15,2.57,68.20,1.63,0.11,,,,,,,,,,,
27525001,0,0,0,0,0,0.00,0.30,0.00,0.15,2.09,72.14,1.63,0.15,,,,,,,,,,,
27525002,0.014,0,0,4,4,0.17,0.30,6.70,0.15,2.97,56.10,1.63,0.15,,,,,,,,,,,
27525003,0.017,1,1,4,4,0.16,0.30,8.00,0.15,2.47,57.03,1.63,0.17,,,,,,,,,,,
27525004,0.02,2,2,4,4,0.13,0.30,10.00,0.15,1.97,58.44,1.63,0.2,,,,,,,,,,,
27525005,0.018,4,4,4,4,0.00,0.30,12.90,0.15,1.48,60.78,1.63,0.15,,,,,,,,,,,
27525006,0.077,0,0,0,4,0.49,0.30,9.90,0.15,1.98,43.90,1.63,0.27,,,,,,,,,,,
27525007,0.147,2,2,4,4,0.60,0.30,12.70,0.15,1.48,41.35,1.63,0.4,,,,,,,,,,,
27525008,0.353,3,3,4,3,0.85,0.30,17.20,0.15,1.00,36.27,1.63,1.15,,,,,,,,,,,
27525009,0.198,4,4,4,4,0.93,0.30,11.50,0.15,1.65,23.96,1.63,0.46,,,,,,,,,,,
27525010,0.337,4,4,4,4,1.06,0.30,14.70,0.15,1.23,13.09,1.63,0.8,,,,,,,,,,,
27525011,0.492,4,4,4,1,1.09,0.30,18.70,0.15,0.89,7.35,1.63,1.56,,,,,,,,,,,
27525012,0,0,0,0,0,0.00,0.30,0.00,0.15,0.76,41.50,1.63,1.05,,,,,,,,,,,
27525013,0.238,4,4,4,4,1.06,0.30,11.80,0.15,1.59,1.23,1.63,0.53,,,,,,,,,,,
27525014,0.297,4,4,4,4,1.05,0.30,13.60,0.15,1.34,18.46,1.63,0.7,,,,,,,,,,,
27526000,0.104,4,4,4,4,3.04,0.78,49.40,0.10,2.09,60.48,3.62,2.69,,,,,,,,,,,
27526001,0.065,4,4,4,4,5.37,0.78,58.40,0.10,1.59,63.29,3.62,2.06,,,,,,,,,,,
27526002,0.162,4,4,4,4,3.38,0.78,47.60,0.10,2.07,46.67,3.62,3.86,,,,,,,,,,,
27526003,0.142,4,4,4,4,4.76,0.78,55.60,0.10,1.57,45.14,3.62,3.95,,,,,,,,,,,
27526004,0.091,4,4,4,4,8.71,0.78,64.90,0.10,1.08,42.18,3.62,2.75,,,,,,,,,,,
27526005,0.015,3,3,3,3,56.55,0.78,75.10,0.10,0.59,34.27,3.62,1.17,,,,,,,,,,,
27526006,0.181,4,3,3,2,2.88,0.78,39.10,0.10,2.65,36.75,3.62,3.42,,,,,,,,,,,
27526007,0.194,4,4,4,4,3.41,0.78,44.60,0.10,2.17,33.38,3.62,4.45,,,,,,,,,,,
27526008,0.191,4,4,4,4,4.31,0.78,51.10,0.10,1.70,28.14,3.62,4.06,,,,,,,,,,,
27526009,0.165,4,4,4,4,6.00,0.78,58.40,0.10,1.26,19.07,3.62,4.66,,,,,,,,,,,
27526010,0.111,4,4,4,4,9.75,0.78,66.00,0.10,0.88,1.26,3.62,3.66,,,,,,,,,,,
27526011,0.036,4,4,4,4,24.70,0.78,72.80,0.10,0.68,33.35,3.62,1.76,,,,,,,,,,,
27526012,0.167,4,4,4,4,2.65,0.78,32.80,0.10,3.28,30.51,3.62,2.6,,,,,,,,,,,
27526013,0.189,4,4,4,4,2.93,0.78,36.70,0.10,2.82,26.86,3.62,3.22,,,,,,,,,,,
27526014,0.206,4,4,4,4,3.32,0.78,41.10,0.10,2.37,21.82,3.62,3.86,,,,,,,,,,,
27526015,0.214,4,4,4,4,3.87,0.78,46.20,0.10,1.95,14.55,3.62,4.61,,,,,,,,,,,
27526016,0.205,4,4,4,4,4.65,0.78,51.60,0.10,1.58,3.60,3.62,5.08,,,,,,,,,,,
27526017,0.176,4,4,4,4,5.71,0.78,57.10,0.10,1.30,12.97,3.62,4.82,,,,,,,,,,,
27526018,0.124,4,4,4,4,7.00,0.78,61.80,0.10,1.18,35.54,3.62,3.93,,,,,,,,,,,
27526019,0.053,4,4,4,4,8.84,0.78,64.20,0.10,1.25,59.02,3.62,1.82,,,,,,,,,,,
27526020,0.144,4,4,4,4,2.51,0.78,28.10,0.10,3.93,26.31,3.62,1.84,,,,,,,,,,,
27526021,0.166,4,4,4,4,2.70,0.78,30.90,0.10,3.49,22.82,3.62,2.35,,,,,,,,,,,
27526022,0.186,4,4,4,4,2.91,0.78,34.00,0.10,3.06,18.32,3.62,2.69,,,,,,,,,,,
27526023,0.205,4,4,4,4,3.17,0.78,37.60,0.10,2.65,12.41,3.62,3.27,,,,,,,,,,,
27526024,0.217,4,4,4,4,3.49,0.78,41.40,0.10,2.29,4.49,3.62,3.91,,,,,,,,,,,
27526025,0.218,4,4,4,4,3.85,0.78,45.50,0.10,1.98,6.14,3.62,4.57,,,,,,,,,,,
27526026,0.205,4,4,4,4,4.19,0.78,49.30,0.10,1.77,19.99,3.62,4.81,,,,,,,,,,,
27526027,0.173,4,4,4,4,4.36,0.78,52.50,0.10,1.67,36.43,3.62,4.45,,,,,,,,,,,
27526028,0.124,4,4,4,4,4.19,0.78,54.10,0.10,1.73,53.21,3.62,3.25,,,,,,,,,,,
27526029,0.057,4,4,4,4,3.69,0.78,53.30,0.10,1.92,67.81,3.62,1.72,,,,,,,,,,,
27526030,0.122,4,4,4,4,2.43,0.78,24.40,0.10,4.61,23.33,3.62,1.55,,,,,,,,,,,
27526031,0.14,4,4,4,4,2.56,0.78,26.50,0.10,4.17,20.09,3.62,1.86,,,,,,,,,,,
27526032,0.158,4,4,4,4,2.70,0.78,28.90,0.10,3.75,16.11,3.62,2.02,,,,,,,,,,,
27526033,0.177,4,4,4,4,2.85,0.78,31.50,0.10,3.36,11.16,3.62,2.51,,,,,,,,,,,
27526034,0.194,4,4,4,4,3.02,0.78,34.30,0.10,3.00,4.96,3.62,2.6,,,,,,,,,,,
27526035,0.206,4,4,4,4,3.19,0.78,37.20,0.10,2.68,2.83,3.62,3.44,,,,,,,,,,,
27526036,0.211,4,4,4,4,3.34,0.78,40.10,0.10,2.42,12.50,3.62,3.41,,,,,,,,,,,
27526037,0.206,4,4,4,4,3.42,0.78,42.80,0.10,2.25,24.04,3.62,3.61,,,,,,,,,,,
27526038,0.187,4,4,4,4,3.36,0.78,44.90,0.10,2.17,36.91,3.62,3.68,,,,,,,,,,,
27526039,0.152,4,4,4,4,3.05,0.78,45.90,0.10,2.22,49.93,3.62,3.43,,,,,,,,,,,
27526040,0.099,4,4,4,4,2.42,0.78,45.40,0.10,2.37,61.88,3.62,2.06,,,,,,,,,,,
27526041,0.043,4,4,4,4,1.73,0.78,43.20,0.10,2.61,72.02,3.62,1.46,,,,,,,,,,,
27526042,0.117,4,4,4,4,2.48,0.78,23.20,0.10,4.86,18.13,3.62,1.54,,,,,,,,,,,
27526043,0.132,4,4,4,4,2.57,0.78,25.00,0.10,4.45,14.59,3.62,1.54,,,,,,,,,,,
27526044,0.148,4,4,4,4,2.67,0.78,26.90,0.10,4.06,10.35,3.62,1.82,,,,,,,,,,,
27526045,0.164,4,4,4,4,2.78,0.78,29.00,0.10,3.70,5.25,3.62,1.99,,,,,,,,,,,
27526046,0.178,4,4,4,4,2.88,0.78,31.20,0.10,3.38,0.89,3.62,2.49,,,,,,,,,,,
27526047,0.189,4,4,4,4,2.96,0.78,33.50,0.10,3.10,8.24,3.62,2.65,,,,,,,,,,,
27526048,0.194,4,4,4,4,3.01,0.78,35.60,0.10,2.88,16.87,3.62,3.15,,,,,,,,,,,
27526049,0.192,4,4,4,4,2.98,0.78,37.50,0.10,2.73,26.66,3.62,3.03,,,,,,,,,,,
27526050,0.179,4,3,3,2,2.85,0.78,38.90,0.10,2.67,37.21,3.62,3.23,,,,,,,,,,,
27526051,0.15,4,4,4,4,2.51,0.78,39.50,0.10,2.71,47.84,3.62,2.81,,,,,,,,,,,
27526052,0.111,3,4,4,4,2.04,0.78,39.10,0.10,2.83,57.86,3.62,2.31,,,,,,,,,,,
27526053,0.098,4,4,4,2,2.43,0.78,20.60,0.10,5.56,16.66,3.62,1.3,,,,,,,,,,,
27526054,0.11,4,4,4,4,2.49,0.78,22.00,0.10,5.15,13.48,3.62,1.4,,,,,,,,,,,
27526055,0.123,4,4,4,4,2.56,0.78,23.50,0.10,4.77,9.78,3.62,1.43,,,,,,,,,,,
27526056,0.136,4,4,4,4,2.63,0.78,25.10,0.10,4.41,5.45,3.62,1.71,,,,,,,,,,,
