Identifier,Features,,,,,,,,,,,,Labels,,,,,,,,,,,
"M = model
R = room
P = simulation points",solidAngle,obstructionValues LowerQuarter,obstructionValues SecondQuarter,obstructionValues ThirdQuarter,obstructionValues HigherQuarter,Projection AspectRatio,Frame ratio,solidAngleTilt,roomAvge SolidAngle,distanceWindowCenterToPt,angleOfPointPositionInReferenceToWindowNormal,windowHeadHeight,DF ,,,,,,,,,,,
24003018,0.075,4,4,4,4,0.71,0.22,28.20,0.08,1.515425,46.141727,2.13,0.36,,,,,,,,,,,
24003019,0.092,4,4,4,4,0.87,0.22,23.30,0.08,1.896448,35.182703,2.13,0.36,,,,,,,,,,,
24003020,0.084,4,4,4,4,0.93,0.22,19.40,0.08,2.323041,28.058804,2.13,0.4,,,,,,,,,,,
24003021,0.071,4,4,4,4,0.96,0.22,16.60,0.08,2.774261,23.195701,2.13,0.16,,,,,,,,,,,
24003022,0.059,4,4,4,4,0.98,0.22,14.30,0.08,3.239834,19.710773,2.13,0.21,,,,,,,,,,,
24003023,0.049,4,4,4,4,0.99,0.22,12.60,0.08,3.714368,17.108591,2.13,0.09,,,,,,,,,,,
24003024,0.041,4,4,4,4,1.00,0.22,11.20,0.08,4.194822,15.099097,2.13,0.12,,,,,,,,,,,
24003025,0.034,4,4,4,4,1.01,0.22,10.10,0.08,4.679373,13.504133,2.13,0.1,,,,,,,,,,,
24003026,0.029,4,4,4,4,1.01,0.22,9.20,0.08,5.166869,12.209288,2.13,0.09,,,,,,,,,,,
24004000,0.288,4,4,4,4,1.93,0.35,24.30,0.10,0.864765,10.60081,1.54,1.59,,,,,,,,,,,
24004001,0.191,4,4,4,4,1.67,0.35,16.40,0.10,1.359347,6.720826,1.54,0.51,,,,,,,,,,,
24004002,0.126,4,4,4,4,1.60,0.35,12.30,0.10,1.856834,4.91492,1.54,0.34,,,,,,,,,,,
24004003,0.087,4,4,4,4,1.56,0.35,9.80,0.10,2.355385,3.872804,1.54,0.23,,,,,,,,,,,
24004004,0.063,4,4,4,4,1.55,0.35,8.10,0.10,2.854443,3.194923,1.54,0.19,,,,,,,,,,,
24004005,0.048,4,4,4,4,1.54,0.35,6.90,0.10,3.353781,2.718848,1.54,0.19,,,,,,,,,,,
24004006,0.038,4,4,4,4,1.53,0.35,6.00,0.10,3.853292,2.366183,1.54,0.11,,,,,,,,,,,
24004007,0.279,4,4,4,4,1.85,0.35,23.40,0.10,0.915823,21.854315,1.54,1.27,,,,,,,,,,,
24004008,0.185,4,4,4,4,1.65,0.35,16.10,0.10,1.392386,14.172442,1.54,0.66,,,,,,,,,,,
24004009,0.123,4,4,4,4,1.58,0.35,12.10,0.10,1.881155,10.441149,1.54,0.33,,,,,,,,,,,
24004010,0.086,4,4,4,4,1.56,0.35,9.70,0.10,2.374605,8.254264,1.54,0.22,,,,,,,,,,,
24004011,0.063,4,4,4,4,1.54,0.35,8.10,0.10,2.870323,6.82122,1.54,0.26,,,,,,,,,,,
24004012,0.048,4,4,4,4,1.53,0.35,6.90,0.10,3.367308,5.810699,1.54,0.18,,,,,,,,,,,
24004013,0.037,4,4,4,4,1.53,0.35,6.00,0.10,3.86507,5.060272,1.54,0.15,,,,,,,,,,,
24004014,0.122,4,4,4,4,0.95,0.35,19.00,0.10,1.195678,44.691897,1.54,0.56,,,,,,,,,,,
24004015,0.118,4,4,4,4,1.23,0.35,14.40,0.10,1.590488,31.918608,1.54,0.33,,,,,,,,,,,
24004016,0.092,4,4,4,4,1.32,0.35,11.30,0.10,2.032156,24.44399,1.54,0.31,,,,,,,,,,,
24004017,0.07,4,4,4,4,1.37,0.35,9.30,0.10,2.495929,19.688961,1.54,0.24,,,,,,,,,,,
24004018,0.054,4,4,4,4,1.40,0.35,7.80,0.10,2.971476,16.439045,1.54,0.22,,,,,,,,,,,
24004019,0.042,4,4,4,4,1.42,0.35,6.70,0.10,3.453936,14.091149,1.54,0.13,,,,,,,,,,,
24004020,0.034,4,4,4,4,1.43,0.35,5.90,0.10,3.940772,12.32097,1.54,0.15,,,,,,,,,,,
24005000,0,0,0,0,0,0.00,0.84,0.00,0.09,5.502563,84.263416,3.19,0.58,,,,,,,,,,,
24005001,0.008,4,4,4,4,0.45,0.84,19.00,0.09,5.574783,79.143506,3.19,0.6,,,,,,,,,,,
24005002,0.015,4,4,4,4,0.68,0.84,18.60,0.09,5.690186,74.192844,3.19,0.57,,,,,,,,,,,
24005003,0.02,4,4,4,4,0.89,0.84,18.00,0.09,5.846215,69.472568,3.19,0.62,,,,,,,,,,,
24005004,0,0,0,0,0,0.00,0.84,0.00,0.09,5.005317,83.691314,3.19,0.45,,,,,,,,,,,
24005005,0.011,4,4,4,4,0.53,0.84,20.80,0.09,5.084605,78.082237,3.19,0.63,,,,,,,,,,,
24005006,0.019,4,4,4,4,0.78,0.84,20.20,0.09,5.210874,72.695094,3.19,0.71,,,,,,,,,,,
24005007,0.026,4,4,4,4,1.00,0.84,19.50,0.09,5.38082,67.60532,3.19,0.64,,,,,,,,,,,
24005008,0,0,0,0,0,0.00,0.84,0.00,0.09,4.508679,82.993094,3.19,0.7,,,,,,,,,,,
24005009,0.015,4,4,4,4,0.63,0.84,23.00,0.09,4.596542,76.795073,3.19,0.71,,,,,,,,,,,
24005010,0.026,4,4,4,4,0.90,0.84,22.20,0.09,4.735843,70.895434,3.19,0.72,,,,,,,,,,,
24005011,0.034,4,4,4,4,1.13,0.84,21.30,0.09,4.922217,65.38739,3.19,0.81,,,,,,,,,,,
24005012,0.005,4,4,4,4,0.45,0.84,26.30,0.09,4.012877,82.122183,3.19,0.69,,,,,,,,,,,
24005013,0.021,4,4,4,4,0.76,0.84,25.60,0.09,4.111349,75.203136,3.19,0.82,,,,,,,,,,,
24005014,0.035,4,4,4,4,1.05,0.84,24.50,0.09,4.266521,68.697259,3.19,0.89,,,,,,,,,,,
24005015,0.045,4,4,4,4,1.30,0.84,23.30,0.09,4.472495,62.71872,3.19,0.88,,,,,,,,,,,
24005016,0.008,4,4,4,4,0.61,0.84,29.90,0.09,3.518263,81.006076,3.19,0.84,,,,,,,,,,,
24005017,0.03,4,4,4,4,0.94,0.84,28.80,0.09,3.630177,73.187263,3.19,0.97,,,,,,,,,,,
24005018,0.049,4,4,4,4,1.26,0.84,27.30,0.09,3.805022,65.960977,3.19,1.02,,,,,,,,,,,
24005019,0.06,4,4,4,4,1.51,0.84,25.60,0.09,4.034626,59.462384,3.19,1.11,,,,,,,,,,,
24005020,0.013,4,4,4,4,0.88,0.84,34.40,0.09,3.025421,79.525615,3.19,1.09,,,,,,,,,,,
24005021,0.045,4,4,4,4,1.21,0.84,32.70,0.09,3.154866,70.559845,3.19,1.24,,,,,,,,,,,
24005022,0.068,4,4,4,4,1.54,0.84,30.50,0.09,3.354577,62.480016,3.19,1.43,,,,,,,,,,,
24005023,0.079,4,4,4,4,1.78,0.84,28.20,0.09,3.612921,55.430154,3.19,1.37,,,,,,,,,,,
24005024,0.021,4,4,4,4,1.34,0.84,40.10,0.09,2.535383,77.47102,3.19,1.25,,,,,,,,,,,
24005025,0.066,4,4,4,4,1.63,0.84,37.50,0.09,2.688526,67.011153,3.19,1.52,,,,,,,,,,,
24005026,0.093,4,4,4,4,1.93,0.84,34.30,0.09,2.920305,57.942534,3.19,1.86,,,,,,,,,,,
24005027,0.104,4,4,4,4,2.12,0.84,31.00,0.09,3.21375,50.365573,3.19,2.11,,,,,,,,,,,
24005028,0.033,4,4,4,4,2.26,0.84,47.40,0.09,2.050161,74.438288,3.19,1.6,,,,,,,,,,,
24005029,0.095,4,4,4,4,2.32,0.84,43.10,0.09,2.236776,62.002718,3.19,2.52,,,,,,,,,,,
24005030,0.125,4,4,4,4,2.47,0.84,38.30,0.09,2.510613,51.874738,3.19,2.62,,,,,,,,,,,
24005031,0.133,4,4,4,4,2.53,0.84,34.00,0.09,2.84661,43.932459,3.19,2.71,,,,,,,,,,,
24005032,0.049,4,4,4,4,4.26,0.84,55.90,0.09,1.574215,69.550216,3.19,1.92,,,,,,,,,,,
24005033,0.128,4,4,4,4,3.43,0.84,49.00,0.09,1.810569,54.554164,3.19,3.49,,,,,,,,,,,
24005034,0.16,4,4,4,4,3.17,0.84,42.30,0.09,2.139666,43.579682,3.19,3.94,,,,,,,,,,,
24005035,0.162,4,4,4,4,3.01,0.84,36.70,0.09,2.525506,35.735465,3.19,3.75,,,,,,,,,,,
24005036,0.058,4,4,4,4,7.86,0.84,64.10,0.09,1.11944,60.572286,3.19,2.63,,,,,,,,,,,
24005037,0.149,4,4,4,4,4.77,0.84,54.30,0.09,1.432884,42.87883,3.19,4.33,,,,,,,,,,,
24005038,0.184,4,4,4,4,3.85,0.84,45.70,0.09,1.831165,32.171223,3.19,4.27,,,,,,,,,,,
24005039,0.184,4,4,4,4,3.41,0.84,39.00,0.09,2.27006,25.436254,3.19,4.28,,,,,,,,,,,
24005040,0.062,4,4,4,4,14.02,0.84,70.20,0.09,0.726733,40.81497,3.19,2.82,,,,,,,,,,,
24005041,0.161,4,4,4,4,6.10,0.84,57.90,0.09,1.152454,24.341174,3.19,4.92,,,,,,,,,,,
24005042,0.198,4,4,4,4,4.40,0.84,48.00,0.09,1.62116,17.037876,3.19,5.32,,,,,,,,,,,
24005043,0.197,4,4,4,4,3.70,0.84,40.40,0.09,2.104321,13.04574,3.19,4.85,,,,,,,,,,,
24005044,0.063,3,3,3,4,18.00,0.84,72.40,0.09,0.550577,2.601896,3.19,2.96,,,,,,,,,,,
24005045,0.164,4,4,4,4,6.66,0.84,59.00,0.09,1.050307,1.363589,3.19,5.22,,,,,,,,,,,
24005046,0.203,4,4,4,4,4.60,0.84,48.70,0.09,1.550211,0.923818,3.19,5.37,,,,,,,,,,,
24005047,0.201,4,4,4,4,3.80,0.84,40.90,0.09,2.050162,0.698524,3.19,5.17,,,,,,,,,,,
24005048,0.061,1,4,4,4,13.35,0.84,69.80,0.09,0.760348,43.666977,3.19,2.39,,,,,,,,,,,
24005049,0.16,4,4,4,4,5.99,0.84,57.60,0.09,1.173941,26.56459,3.19,4.8,,,,,,,,,,,
24005050,0.197,4,4,4,4,4.36,0.84,47.80,0.09,1.636505,18.711436,3.19,5.01,,,,,,,,,,,
24005051,0.196,4,4,4,4,3.68,0.84,40.30,0.09,2.116165,14.364364,3.19,4.16,,,,,,,,,,,
24005052,0.057,1,4,4,4,7.39,0.84,63.40,0.09,1.163238,61.782107,3.19,2.09,,,,,,,,,,,
24005053,0.148,4,4,4,4,4.63,0.84,53.80,0.09,1.467355,44.309306,3.19,4.22,,,,,,,,,,,
24005054,0.182,4,4,4,4,3.79,0.84,45.40,0.09,1.858263,33.475968,3.19,3.96,,,,,,,,,,,
24005055,0.182,4,4,4,4,3.37,0.84,38.80,0.09,2.291975,26.564815,3.19,3.77,,,,,,,,,,,
24005056,0.167,4,4,4,4,3.14,0.84,33.60,0.09,2.748301,21.898006,3.19,3.34,,,,,,,,,,,
24005057,0.048,3,1,4,4,3.98,0.84,55.00,0.09,1.621147,70.167494,3.19,2.08,,,,,,,,,,,
24005058,0.125,4,4,4,4,3.29,0.84,48.40,0.09,1.85152,55.451294,3.19,3.31,,,,,,,,,,,
24005059,0.156,4,4,4,4,3.10,0.84,41.90,0.09,2.174428,44.533909,3.19,3.43,,,,,,,,,,,
24005060,0.159,4,4,4,4,2.96,0.84,36.50,0.09,2.555023,36.645419,3.19,3.41,,,,,,,,,,,
24005061,0.149,4,4,4,4,2.87,0.84,32.00,0.09,2.971221,30.880889,3.19,3.02,,,,,,,,,,,
24005062,0.032,4,1,2,4,2.13,0.84,46.60,0.09,2.098359,74.804467,3.19,1.5,,,,,,,,,,,
24005063,0.092,4,4,4,4,2.23,0.84,42.50,0.09,2.281035,62.592151,3.19,2.26,,,,,,,,,,,
24005064,0.122,4,4,4,4,2.41,0.84,37.90,0.09,2.550123,52.568152,3.19,2.75,,,,,,,,,,,
24005065,0.13,4,4,4,4,2.49,0.84,33.70,0.09,2.881517,44.648284,3.19,2.83,,,,,,,,,,,
24005066,0.125,4,4,4,4,2.53,0.84,30.00,0.09,3.256247,38.453526,3.19,2.94,,,,,,,,,,,
24005067,0.02,4,4,1,1,1.28,0.84,39.50,0.09,2.584203,77.71145,3.19,1.32,,,,,,,,,,,
24005068,0.064,4,4,4,4,1.58,0.84,37.00,0.09,2.734614,67.420202,3.19,1.81,,,,,,,,,,,
24005069,0.09,4,4,4,4,1.88,0.84,33.90,0.09,2.96279,58.455631,3.19,2.23,,,,,,,,,,,
24005070,0.101,4,4,4,4,2.08,0.84,30.70,0.09,3.252404,50.927312,3.19,2.4,,,,,,,,,,,
24005071,0.102,4,4,4,4,2.21,0.84,27.90,0.09,3.588613,44.717586,3.19,2.55,,,,,,,,,,,
24006000,0.55,4,4,4,1,1.08,0.30,28.30,0.15,0.727638,13.835188,1.86,1.54,,,,,,,,,,,
24006001,0.361,4,4,3,0,0.95,0.30,19.90,0.15,1.21901,8.20636,1.86,1,,,,,,,,,,,
24006002,0.233,4,4,4,4,0.92,0.30,15.20,0.15,1.715375,5.82184,1.86,0.77,,,,,,,,,,,
24006003,0.545,4,4,4,1,1.02,0.30,27.00,0.15,0.778111,24.769142,1.86,1.85,,,,,,,,,,,
24006004,0.35,4,4,3,1,0.93,0.30,19.50,0.15,1.249794,15.120087,1.86,0.93,,,,,,,,,,,
24006005,0.228,4,4,4,4,0.92,0.30,15.00,0.15,1.737387,10.81498,1.86,0.68,,,,,,,,,,,
24006006,0.182,4,4,4,4,0.42,0.30,21.60,0.15,1.086949,49.457629,1.86,0.82,,,,,,,,,,,
24006007,0.208,4,4,3,1,0.66,0.30,17.40,0.15,1.462185,34.395901,1.86,0.7,,,,,,,,,,,
24006008,0.165,4,4,4,4,0.75,0.30,14.00,0.15,1.89592,25.828086,1.86,0.39,,,,,,,,,,,
24006009,0.011,4,4,4,4,0.00,0.30,17.20,0.15,1.502484,61.950134,1.86,0.21,,,,,,,,,,,
24006010,0.083,4,4,4,4,0.36,0.30,14.80,0.15,1.792759,47.700932,1.86,0.37,,,,,,,,,,,
24006011,0.095,4,4,4,4,0.53,0.30,12.60,0.15,2.161137,37.847792,1.86,0.33,,,,,,,,,,,
24006012,0,0,0,0,0,0.00,0.30,0.00,0.15,1.957922,68.847227,1.86,0.14,,,,,,,,,,,
24006013,0.025,4,4,4,4,0.15,0.30,12.50,0.15,2.188603,56.545305,1.86,0.24,,,,,,,,,,,
24006014,0.048,4,4,4,4,0.34,0.30,11.10,0.15,2.499302,46.937041,1.86,0.22,,,,,,,,,,,
24006015,0,0,0,0,0,0.00,0.30,0.00,0.15,2.430938,73.103724,1.86,0.14,,,,,,,,,,,
24006016,0,0,0,0,0,0.00,0.30,0.00,0.15,2.620302,62.583619,1.86,0.2,,,,,,,,,,,
24006017,0.022,4,4,4,4,0.20,0.30,9.70,0.15,2.884877,53.73344,1.86,0.23,,,,,,,,,,,
24006018,0,0,0,0,0,0.00,0.30,0.00,0.15,2.912981,75.963228,1.86,0.1,,,,,,,,,,,
24006019,0,0,0,0,0,0.00,0.30,0.00,0.15,3.072781,66.880507,1.86,0.15,,,,,,,,,,,
24006020,0.008,4,4,4,4,0.09,0.30,8.50,0.15,3.30129,58.873614,1.86,0.14,,,,,,,,,,,
24007000,0.026,4,4,4,4,0.56,0.82,13.30,0.07,7.329278,12.699148,3.43,0.27,,,,,,,,,,,
24007001,0.023,4,4,4,4,0.56,0.82,12.50,0.07,7.81782,11.893562,3.43,0.27,,,,,,,,,,,
24007002,0.021,4,4,4,4,0.56,0.82,11.80,0.07,8.307725,11.18286,3.43,0.26,,,,,,,,,,,
24007003,0.019,4,4,4,4,0.56,0.82,11.10,0.07,8.798766,10.551396,3.43,0.3,,,,,,,,,,,
24007004,0.04,4,4,4,4,0.45,0.82,50.40,0.07,1.287349,59.675003,3.43,1.55,,,,,,,,,,,
24007005,0.094,4,4,4,4,0.59,0.82,44.40,0.07,1.599142,44.017456,3.43,2.41,,,,,,,,,,,
24007006,0.11,4,4,4,4,0.61,0.82,38.70,0.07,1.989282,33.958852,3.43,2.61,,,,,,,,,,,
24007007,0.106,4,4,4,4,0.61,0.82,33.80,0.07,2.420171,27.331896,3.43,1.99,,,,,,,,,,,
24007008,0.095,4,4,4,4,0.60,0.82,29.80,0.07,2.873537,22.749549,3.43,1.8,,,,,,,,,,,
24007009,0.083,4,4,4,4,0.60,0.82,26.50,0.07,3.34024,19.431093,3.43,1.49,,,,,,,,,,,
24007010,0.071,4,4,4,4,0.59,0.82,23.80,0.07,3.815389,16.932423,3.43,1,,,,,,,,,,,
24007011,0.061,4,4,4,4,0.59,0.82,21.50,0.07,4.296182,14.989974,3.43,1.01,,,,,,,,,,,
24007012,0.053,4,4,4,4,0.58,0.82,19.60,0.07,4.780917,13.43992,3.43,0.71,,,,,,,,,,,
24007013,0.046,4,4,4,4,0.58,0.82,18.00,0.07,5.268506,12.175986,3.43,0.69,,,,,,,,,,,
24007014,0.04,4,4,4,4,0.58,0.82,16.60,0.07,5.758224,11.126598,3.43,0.53,,,,,,,,,,,
24007015,0.035,4,4,4,4,0.58,0.82,15.40,0.07,6.249571,10.241958,3.43,0.48,,,,,,,,,,,
24007016,0.031,4,4,4,4,0.58,0.82,14.30,0.07,6.74219,9.486433,3.43,0.35,,,,,,,,,,,
24007017,0.027,4,4,4,4,0.58,0.82,13.40,0.07,7.235821,8.833891,3.43,0.31,,,,,,,,,,,
24007018,0.025,4,4,4,4,0.57,0.82,12.60,0.07,7.730271,8.264759,3.43,0.29,,,,,,,,,,,
24007019,0.022,4,4,4,4,0.57,0.82,11.90,0.07,8.225393,7.7641,3.43,0.26,,,,,,,,,,,
24007020,0.02,4,4,4,4,0.57,0.82,11.20,0.07,8.721071,7.320322,3.43,0.2,,,,,,,,,,,
24007021,0.083,4,4,4,4,1.28,0.82,59.30,0.07,0.892221,43.23878,3.43,2.49,,,,,,,,,,,
24007022,0.145,4,4,4,4,0.96,0.82,49.40,0.07,1.302324,27.99022,3.43,3.48,,,,,,,,,,,
24007023,0.149,4,4,4,4,0.81,0.82,41.60,0.07,1.759555,20.326221,3.43,3.02,,,,,,,,,,,
24007024,0.133,4,4,4,4,0.73,0.82,35.60,0.07,2.235178,15.869614,3.43,2.49,,,,,,,,,,,
24007025,0.113,4,4,4,4,0.69,0.82,31.00,0.07,2.719561,12.987882,3.43,1.88,,,,,,,,,,,
24007026,0.095,4,4,4,4,0.66,0.82,27.30,0.07,3.208738,10.980929,3.43,1.52,,,,,,,,,,,
24007027,0.08,4,4,4,4,0.64,0.82,24.40,0.07,3.700809,9.506247,3.43,1.31,,,,,,,,,,,
24007028,0.068,4,4,4,4,0.63,0.82,21.90,0.07,4.194755,8.378255,3.43,1.08,,,,,,,,,,,
24007029,0.057,4,4,4,4,0.62,0.82,19.90,0.07,4.689985,7.488192,3.43,0.71,,,,,,,,,,,
24007030,0.049,4,4,4,4,0.61,0.82,18.20,0.07,5.18613,6.768282,3.43,0.62,,,,,,,,,,,
24007031,0.043,4,4,4,4,0.60,0.82,16.80,0.07,5.682951,6.174165,3.43,0.56,,,,,,,,,,,
24007032,0.037,4,4,4,4,0.60,0.82,15.50,0.07,6.180285,5.67562,3.43,0.49,,,,,,,,,,,
24007033,0.033,4,4,4,4,0.60,0.82,14.50,0.07,6.678017,5.251363,3.43,0.3,,,,,,,,,,,
24007034,0.029,4,4,4,4,0.59,0.82,13.50,0.07,7.176064,4.885978,3.43,0.29,,,,,,,,,,,
24007035,0.026,4,4,4,4,0.59,0.82,12.70,0.07,7.674366,4.568031,3.43,0.28,,,,,,,,,,,
24007036,0.023,4,4,4,4,0.59,0.82,12.00,0.07,8.172874,4.288863,3.43,0.3,,,,,,,,,,,
24007037,0.021,4,4,4,4,0.59,0.82,11.30,0.07,8.671555,4.041798,3.43,0.29,,,,,,,,,,,
24007038,0.099,4,4,4,4,2.14,0.82,65.20,0.07,0.659433,9.708833,3.43,3.2,,,,,,,,,,,
24007039,0.165,4,4,4,4,1.16,0.82,52.10,0.07,1.155352,5.523514,3.43,3.78,,,,,,,,,,,
24007040,0.165,4,4,4,4,0.89,0.82,43.10,0.07,1.653731,3.855849,3.43,3.19,,,,,,,,,,,
24007041,0.144,4,4,4,4,0.78,0.82,36.50,0.07,2.152862,2.960971,3.43,2.35,,,,,,,,,,,
24007042,0.12,4,4,4,4,0.72,0.82,31.60,0.07,2.65232,2.403026,3.43,2.05,,,,,,,,,,,
24007043,0.1,4,4,4,4,0.68,0.82,27.70,0.07,3.15195,2.021938,3.43,1.57,,,,,,,,,,,
24007044,0.083,4,4,4,4,0.66,0.82,24.60,0.07,3.651682,1.745144,3.43,1.09,,,,,,,,,,,
24007045,0.07,4,4,4,4,0.64,0.82,22.10,0.07,4.151478,1.534993,3.43,0.96,,,,,,,,,,,
24007046,0.059,4,4,4,4,0.63,0.82,20.10,0.07,4.651317,1.370006,3.43,0.87,,,,,,,,,,,
24007047,0.05,4,4,4,4,0.62,0.82,18.30,0.07,5.151188,1.237039,3.43,0.68,,,,,,,,,,,
24007048,0.043,4,4,4,4,0.61,0.82,16.90,0.07,5.651082,1.127596,3.43,0.54,,,,,,,,,,,
24007049,0.038,4,4,4,4,0.61,0.82,15.60,0.07,6.150993,1.035942,3.43,0.5,,,,,,,,,,,
24007050,0.033,4,4,4,4,0.60,0.82,14.50,0.07,6.650918,0.958067,3.43,0.38,,,,,,,,,,,
24007051,0.029,4,4,4,4,0.60,0.82,13.60,0.07,7.150853,0.89108,3.43,0.37,,,,,,,,,,,
24007052,0.026,4,4,4,4,0.60,0.82,12.70,0.07,7.650796,0.832848,3.43,0.27,,,,,,,,,,,
24007053,0.023,4,4,4,4,0.59,0.82,12.00,0.07,8.150746,0.781759,3.43,0.34,,,,,,,,,,,
24007054,0.021,4,4,4,4,0.59,0.82,11.30,0.07,8.650703,0.736576,3.43,0.31,,,,,,,,,,,
24007055,0.096,4,4,4,4,1.76,0.82,62.70,0.07,0.757393,30.885898,3.43,3.35,,,,,,,,,,,
24007056,0.159,4,4,4,4,1.09,0.82,51.00,0.07,1.213932,18.67957,3.43,3.86,,,,,,,,,,,
24007057,0.16,4,4,4,4,0.87,0.82,42.50,0.07,1.695175,13.258944,3.43,3.03,,,,,,,,,,,
24007058,0.14,4,4,4,4,0.77,0.82,36.20,0.07,2.184859,10.250291,3.43,2.38,,,,,,,,,,,
24007059,0.118,4,4,4,4,0.71,0.82,31.30,0.07,2.678357,8.346591,3.43,1.85,,,,,,,,,,,
24007060,0.099,4,4,4,4,0.68,0.82,27.50,0.07,3.173891,7.036239,3.43,1.51,,,,,,,,,,,
24007061,0.082,4,4,4,4,0.65,0.82,24.50,0.07,3.670636,6.080153,3.43,1.08,,,,,,,,,,,
24007062,0.069,4,4,4,4,0.64,0.82,22.00,0.07,4.16816,5.352144,3.43,0.94,,,,,,,,,,,
24007063,0.059,4,4,4,4,0.63,0.82,20.00,0.07,4.666213,4.779469,3.43,0.67,,,,,,,,,,,
24007064,0.05,4,4,4,4,0.62,0.82,18.30,0.07,5.164643,4.31729,3.43,0.62,,,,,,,,,,,
24007065,0.043,4,4,4,4,0.61,0.82,16.80,0.07,5.663349,3.936487,3.43,0.46,,,,,,,,,,,
24007066,0.038,4,4,4,4,0.61,0.82,15.60,0.07,6.162265,3.617334,3.43,0.39,,,,,,,,,,,
24007067,0.033,4,4,4,4,0.60,0.82,14.50,0.07,6.661343,3.345996,3.43,0.43,,,,,,,,,,,
24007068,0.029,4,4,4,4,0.60,0.82,13.60,0.07,7.160551,3.112488,3.43,0.35,,,,,,,,,,,
24007069,0.026,4,4,4,4,0.59,0.82,12.70,0.07,7.659861,2.909418,3.43,0.3,,,,,,,,,,,
24007070,0.023,4,4,4,4,0.59,0.82,12.00,0.07,8.159256,2.731205,3.43,0.29,,,,,,,,,,,
24007071,0.021,4,4,4,4,0.59,0.82,11.30,0.07,8.658721,2.573551,3.43,0.27,,,,,,,,,,,
24008000,0.343,4,4,4,4,2.00,0.44,7.60,0.15,0.812243,9.959406,1.16,0.66,,,,,,,,,,,
24008001,0.181,4,4,4,4,2.00,0.44,4.80,0.15,1.307571,6.167426,1.16,0.3,,,,,,,,,,,
24008002,0.11,4,4,4,4,2.00,0.44,3.50,0.15,1.805476,4.462493,1.16,0.22,,,,,,,,,,,
24008003,0.073,4,4,4,4,2.00,0.44,2.70,0.15,2.304289,3.495125,1.16,0.14,,,,,,,,,,,
24008004,0.052,4,4,4,4,2.00,0.44,2.20,0.15,2.803525,2.872154,1.16,0.15,,,,,,,,,,,
24009000,0.216,4,4,4,4,1.93,0.24,36.50,0.08,0.902118,3.933,1.98,1.77,,,,,,,,,,,
24009001,0.183,4,4,4,4,1.46,0.24,26.30,0.08,1.401361,2.530683,1.98,0.62,,,,,,,,,,,
24009002,0.134,4,4,4,4,1.33,0.24,20.40,0.08,1.901001,1.865266,1.98,0.37,,,,,,,,,,,
24009003,0.099,4,4,4,4,1.26,0.24,16.60,0.08,2.400791,1.476863,1.98,0.15,,,,,,,,,,,
24009004,0.075,4,4,4,4,1.23,0.24,13.90,0.08,2.900654,1.222316,1.98,0.12,,,,,,,,,,,
24009005,0.058,4,4,4,4,1.21,0.24,12.00,0.08,3.400557,1.042606,1.98,0.19,,,,,,,,,,,
24009006,0.046,4,4,4,4,1.19,0.24,10.50,0.08,3.900485,0.908963,1.98,0.14,,,,,,,,,,,
24009007,0.037,4,4,4,4,1.18,0.24,9.40,0.08,4.400429,0.805686,1.98,0.12,,,,,,,,,,,
24009008,0.031,4,4,4,4,1.17,0.24,8.40,0.08,4.900385,0.723482,1.98,0.11,,,,,,,,,,,
24009009,0.181,4,4,4,4,1.58,0.24,33.10,0.08,1.060987,31.976993,1.98,0.91,,,,,,,,,,,
24009010,0.159,4,4,4,4,1.34,0.24,24.90,0.08,1.508538,21.86766,1.98,0.52,,,,,,,,,,,
24009011,0.122,4,4,4,4,1.26,0.24,19.70,0.08,1.981333,16.47428,1.98,0.29,,,,,,,,,,,
24009012,0.092,4,4,4,4,1.22,0.24,16.20,0.08,2.464889,13.176526,1.98,0.22,,,,,,,,,,,
24009013,0.071,4,4,4,4,1.20,0.24,13.70,0.08,2.953924,10.965242,1.98,0.15,,,,,,,,,,,
24009014,0.055,4,4,4,4,1.18,0.24,11.80,0.08,3.446108,9.383776,1.98,0.15,,,,,,,,,,,
24009015,0.045,4,4,4,4,1.17,0.24,10.40,0.08,3.940261,8.198252,1.98,0.11,,,,,,,,,,,
24009016,0.036,4,4,4,4,1.16,0.24,9.30,0.08,4.435724,7.277246,1.98,0.07,,,,,,,,,,,
24009017,0.03,4,4,4,4,1.16,0.24,8.40,0.08,4.932104,6.541465,1.98,0.1,,,,,,,,,,,
24009018,0.061,4,4,4,4,0.63,0.24,27.10,0.08,1.391966,49.717035,1.98,0.39,,,,,,,,,,,
24009019,0.089,4,4,4,4,0.87,0.24,22.10,0.08,1.757147,37.17982,1.98,0.4,,,,,,,,,,,
24009020,0.083,4,4,4,4,0.97,0.24,18.20,0.08,2.176593,29.200127,1.98,0.23,,,,,,,,,,,
24009021,0.069,4,4,4,4,1.01,0.24,15.30,0.08,2.624415,23.866973,1.98,0.18,,,,,,,,,,,
24009022,0.057,4,4,4,4,1.04,0.24,13.10,0.08,3.088292,20.110962,1.98,0.15,,,,,,,,,,,
24009023,0.047,4,4,4,4,1.05,0.24,11.50,0.08,3.561957,17.344477,1.98,0.17,,,,,,,,,,,
24009024,0.039,4,4,4,4,1.06,0.24,10.20,0.08,4.041971,15.23107,1.98,0.08,,,,,,,,,,,
24009025,0.032,4,4,4,4,1.07,0.24,9.10,0.08,4.526315,13.568081,1.98,0.1,,,,,,,,,,,
