Identifier,Features,,,,,,,,,,,,Labels,,,,,,,,,,,
"M = model
R = room
P = simulation points",solidAngle,obstructionValues LowerQuarter,obstructionValues SecondQuarter,obstructionValues ThirdQuarter,obstructionValues HigherQuarter,Projection AspectRatio,Frame ratio,solidAngleTilt,roomAvge SolidAngle,distanceWindowCenterToPt,angleOfPointPositionInReferenceToWindowNormal,windowHeadHeight,DF ,,,,,,,,,,,
30500043,0.033,1,1,4,4,0.62,0.85,13.60,0.08,6.49,6.72,3.23,0.23,,,,,,,,,,,
30500044,0.031,3,3,4,4,0.60,0.85,13.30,0.08,6.66,10.84,3.23,0.21,,,,,,,,,,,
30500045,0.032,0,4,4,4,0.63,0.85,13.10,0.08,6.77,2.65,3.23,0.21,,,,,,,,,,,
30500046,0.031,0,0,4,4,0.63,0.85,12.90,0.08,6.85,1.49,3.23,0.21,,,,,,,,,,,
30500047,0.03,1,1,4,4,0.62,0.85,12.70,0.08,6.97,5.52,3.23,0.22,,,,,,,,,,,
30500048,0.028,2,2,4,4,0.60,0.85,12.50,0.08,7.13,9.39,3.23,0.19,,,,,,,,,,,
30500049,0.026,4,4,4,4,0.59,0.85,12.20,0.08,7.31,13.08,3.23,0.23,,,,,,,,,,,
30500050,0.028,0,0,4,4,0.62,0.85,12.30,0.08,7.27,3.18,3.23,0.15,,,,,,,,,,,
30500051,0.027,0,0,4,4,0.62,0.85,12.10,0.08,7.34,0.69,3.23,0.18,,,,,,,,,,,
30500052,0.026,0,0,4,4,0.62,0.85,12.00,0.08,7.46,4.47,3.23,0.19,,,,,,,,,,,
30500053,0.025,2,2,4,4,0.61,0.85,11.70,0.08,7.60,8.12,3.23,0.19,,,,,,,,,,,
30500054,0.023,4,4,4,4,0.59,0.85,11.50,0.08,7.77,11.62,3.23,0.19,,,,,,,,,,,
30500055,0.025,0,0,4,4,0.62,0.85,11.50,0.08,7.76,3.64,3.23,0.18,,,,,,,,,,,
30500056,0.024,0,0,4,4,0.62,0.85,11.40,0.08,7.84,0.00,3.23,0.22,,,,,,,,,,,
30500057,0,0,0,0,0,0.00,0.85,0.00,0.08,7.94,3.55,3.23,0.12,,,,,,,,,,,
30500058,0.023,1,1,1,4,0.61,0.85,11.10,0.08,8.08,7.00,3.23,0.19,,,,,,,,,,,
30500059,0.021,3,3,3,4,0.59,0.85,10.90,0.08,8.24,10.32,3.23,0.18,,,,,,,,,,,
30501000,0,0,0,0,0,0.00,0.66,0.00,0.25,5.59,85.26,4.47,0.33,,,,,,,,,,,
30501001,0.021,0,0,0,0,0.03,0.66,21.60,0.25,3.07,80.49,4.47,0.39,,,,,,,,,,,
30501002,0.017,0,0,0,0,0.03,0.66,20.10,0.25,3.57,80.38,4.47,0.37,,,,,,,,,,,
30501003,0.015,0,0,0,0,0.03,0.66,18.60,0.25,4.07,80.30,4.47,0.31,,,,,,,,,,,
30501004,0.012,0,0,0,0,0.03,0.66,17.30,0.25,4.57,80.23,4.47,0.34,,,,,,,,,,,
30501005,0.011,0,0,0,0,0.03,0.66,16.10,0.25,5.07,80.18,4.47,0.32,,,,,,,,,,,
30501006,0.009,0,0,0,0,0.03,0.66,15.00,0.25,5.57,80.14,4.47,0.25,,,,,,,,,,,
30501007,0.852,1,1,0,0,1.29,0.66,54.00,0.25,0.46,1.77,4.47,9.42,,,,,,,,,,,
30501008,1.005,1,2,0,0,0.97,0.66,45.10,0.25,0.73,40.85,4.47,9.28,,,,,,,,,,,
30501009,0.973,2,2,2,0,0.60,0.66,32.20,0.25,1.16,56.50,4.47,4.49,,,,,,,,,,,
30501010,0.538,2,1,2,0,0.36,0.66,26.30,0.25,1.63,63.42,4.47,1.34,,,,,,,,,,,
30501011,0.295,0,0,0,0,0.24,0.66,24.50,0.25,2.12,67.22,4.47,0.61,,,,,,,,,,,
30501012,0.18,0,0,0,0,0.18,0.66,23.10,0.25,2.61,69.59,4.47,0.59,,,,,,,,,,,
30501013,0.12,0,0,0,0,0.14,0.66,21.50,0.25,3.10,71.22,4.47,0.53,,,,,,,,,,,
30501014,0.085,0,0,0,0,0.12,0.66,20.00,0.25,3.60,72.39,4.47,0.46,,,,,,,,,,,
30501015,0.063,0,0,0,0,0.11,0.66,18.60,0.25,4.09,73.28,4.47,0.39,,,,,,,,,,,
30501016,0.048,0,0,0,0,0.10,0.66,17.20,0.25,4.59,73.98,4.47,0.43,,,,,,,,,,,
30501017,0.038,0,0,0,0,0.09,0.66,16.00,0.25,5.09,74.54,4.47,0.31,,,,,,,,,,,
30501018,0.03,0,0,0,0,0.08,0.66,15.00,0.25,5.59,75.00,4.47,0.29,,,,,,,,,,,
30501019,0.052,0,0,0,0,0.06,0.66,22.90,0.25,2.61,78.78,4.47,0.44,,,,,,,,,,,
30501020,0.167,0,0,0,0,0.14,0.66,24.10,0.25,2.16,73.90,4.47,0.55,,,,,,,,,,,
30501021,0.433,0,0,0,0,0.29,0.66,25.50,0.25,1.72,66.49,4.47,0.77,,,,,,,,,,,
30501022,0.868,1,0,1,0,0.55,0.66,29.90,0.25,1.34,54.48,4.47,1.89,,,,,,,,,,,
30501023,1.06,2,1,2,1,0.79,0.66,36.20,0.25,1.05,34.53,4.47,5.21,,,,,,,,,,,
30501024,1.06,1,2,3,0,0.87,0.66,38.20,0.25,0.96,6.19,4.47,6.98,,,,,,,,,,,
30501025,1.038,2,3,4,0,0.80,0.66,35.50,0.25,1.11,20.40,4.47,6.59,,,,,,,,,,,
30501026,0.923,3,2,2,0,0.66,0.66,30.70,0.25,1.44,37.83,4.47,4.6,,,,,,,,,,,
30501027,0.654,3,3,3,0,0.50,0.66,27.00,0.25,1.84,48.29,4.47,2.82,,,,,,,,,,,
30501028,0.431,2,2,2,0,0.37,0.66,24.70,0.25,2.28,54.85,4.47,1.36,,,,,,,,,,,
30501029,0.288,1,1,1,0,0.30,0.66,22.90,0.25,2.74,59.25,4.47,0.67,,,,,,,,,,,
30501030,0.199,0,0,0,0,0.24,0.66,21.30,0.25,3.21,62.37,4.47,0.52,,,,,,,,,,,
30501031,0.143,0,0,0,0,0.21,0.66,19.70,0.25,3.70,64.68,4.47,0.43,,,,,,,,,,,
30501032,0.106,0,0,0,0,0.18,0.66,18.30,0.25,4.18,66.46,4.47,0.45,,,,,,,,,,,
30501033,0.081,0,0,0,0,0.16,0.66,17.00,0.25,4.67,67.86,4.47,0.37,,,,,,,,,,,
30501034,0.063,0,0,0,0,0.15,0.66,15.90,0.25,5.16,69.00,4.47,0.32,,,,,,,,,,,
30501035,0.051,0,0,0,0,0.14,0.66,14.80,0.25,5.65,69.94,4.47,0.35,,,,,,,,,,,
30501036,0,0,0,0,0,0.00,0.66,0.00,0.25,4.67,82.08,4.47,0.4,,,,,,,,,,,
30501037,0.016,0,0,0,0,0.03,0.66,18.30,0.25,4.19,79.94,4.47,0.39,,,,,,,,,,,
30501038,0.041,0,0,0,0,0.06,0.66,19.60,0.25,3.73,77.27,4.47,0.42,,,,,,,,,,,
30501039,0.084,0,0,0,0,0.11,0.66,21.00,0.25,3.27,73.84,4.47,0.49,,,,,,,,,,,
30501040,0.161,0,0,0,0,0.17,0.66,22.40,0.25,2.84,69.34,4.47,0.59,,,,,,,,,,,
30501041,0.294,0,0,0,0,0.27,0.66,23.90,0.25,2.42,63.24,4.47,0.65,,,,,,,,,,,
30501042,0.502,0,0,0,0,0.40,0.66,25.60,0.25,2.04,54.76,4.47,0.8,,,,,,,,,,,
30501043,0.749,0,0,1,0,0.56,0.66,28.10,0.25,1.73,42.86,4.47,1.9,,,,,,,,,,,
30501044,0.906,1,1,2,0,0.69,0.66,30.50,0.25,1.52,26.77,4.47,3.49,,,,,,,,,,,
30501045,0.932,1,2,3,0,0.74,0.66,31.50,0.25,1.46,7.60,4.47,4.68,,,,,,,,,,,
30501046,0.897,1,3,4,0,0.72,0.66,30.50,0.25,1.57,11.01,4.47,5.14,,,,,,,,,,,
30501047,0.798,3,3,2,0,0.66,0.66,28.40,0.25,1.81,25.94,4.47,4.32,,,,,,,,,,,
30501048,0.632,3,3,2,0,0.56,0.66,26.00,0.25,2.14,36.80,4.47,2.9,,,,,,,,,,,
30501049,0.467,3,3,3,0,0.46,0.66,24.00,0.25,2.53,44.53,4.47,1.78,,,,,,,,,,,
30501050,0.339,2,2,2,0,0.38,0.66,22.30,0.25,2.95,50.12,4.47,1.06,,,,,,,,,,,
30501051,0.248,1,1,1,0,0.32,0.66,20.70,0.25,3.40,54.29,4.47,0.7,,,,,,,,,,,
30501052,0.184,0,0,0,0,0.28,0.66,19.30,0.25,3.86,57.48,4.47,0.53,,,,,,,,,,,
30501053,0.14,0,0,0,0,0.25,0.66,17.90,0.25,4.32,59.99,4.47,0.45,,,,,,,,,,,
30501054,0.108,0,0,0,0,0.22,0.66,16.70,0.25,4.80,62.01,4.47,0.4,,,,,,,,,,,
30501055,0.085,0,0,0,0,0.20,0.66,15.60,0.25,5.27,63.66,4.47,0.34,,,,,,,,,,,
30501056,0.068,0,0,0,0,0.19,0.66,14.60,0.25,5.76,65.03,4.47,0.32,,,,,,,,,,,
30501057,0.055,0,0,0,0,0.17,0.66,13.70,0.25,6.24,66.20,4.47,0.28,,,,,,,,,,,
30501058,0.031,0,0,0,0,0.07,0.66,16.60,0.25,4.84,76.45,4.47,0.39,,,,,,,,,,,
30501059,0.053,0,0,0,0,0.10,0.66,17.80,0.25,4.39,73.81,4.47,0.35,,,,,,,,,,,
30501060,0.087,0,0,0,0,0.14,0.66,19.00,0.25,3.95,70.58,4.47,0.38,,,,,,,,,,,
30501061,0.138,0,0,0,0,0.19,0.66,20.30,0.25,3.53,66.55,4.47,0.52,,,,,,,,,,,
30501062,0.217,0,0,0,0,0.26,0.66,21.60,0.25,3.12,61.44,4.47,0.52,,,,,,,,,,,
30501063,0.33,0,0,0,0,0.34,0.66,23.00,0.25,2.75,54.89,4.47,0.62,,,,,,,,,,,
30501064,0.477,0,0,0,0,0.45,0.66,24.40,0.25,2.43,46.46,4.47,0.83,,,,,,,,,,,
30501065,0.63,0,0,1,0,0.56,0.66,25.90,0.25,2.17,35.73,4.47,1.55,,,,,,,,,,,
30501066,0.737,1,0,2,0,0.65,0.66,27.20,0.25,2.01,22.71,4.47,2.48,,,,,,,,,,,
30501067,0.768,1,1,2,0,0.68,0.66,27.70,0.25,1.96,8.28,4.47,3.61,,,,,,,,,,,
30501068,0.744,1,2,3,0,0.68,0.66,27.20,0.25,2.04,5.90,4.47,3.71,,,,,,,,,,,
30501069,0.676,2,2,3,0,0.64,0.66,26.00,0.25,2.23,18.33,4.47,3.33,,,,,,,,,,,
30501070,0.57,3,4,4,0,0.58,0.66,24.40,0.25,2.51,28.41,4.47,2.6,,,,,,,,,,,
30501071,0.452,4,4,4,0,0.51,0.66,22.90,0.25,2.85,36.28,4.47,2.05,,,,,,,,,,,
30501072,0.35,3,3,3,0,0.44,0.66,21.40,0.25,3.23,42.39,4.47,1.55,,,,,,,,,,,
30501073,0.269,3,3,2,0,0.38,0.66,19.90,0.25,3.64,47.16,4.47,0.85,,,,,,,,,,,
30501074,0.207,2,2,2,0,0.34,0.66,18.60,0.25,4.07,50.95,4.47,0.5,,,,,,,,,,,
30501075,0.161,1,1,1,0,0.31,0.66,17.40,0.25,4.52,54.01,4.47,0.44,,,,,,,,,,,
30501076,0.127,0,0,0,0,0.28,0.66,16.30,0.25,4.97,56.51,4.47,0.41,,,,,,,,,,,
30501077,0.102,0,0,0,0,0.25,0.66,15.20,0.25,5.43,58.58,4.47,0.36,,,,,,,,,,,
30501078,0.082,0,0,0,0,0.23,0.66,14.30,0.25,5.90,60.33,4.47,0.33,,,,,,,,,,,
30501079,0.067,0,0,0,0,0.22,0.66,13.40,0.25,6.38,61.82,4.47,0.26,,,,,,,,,,,
30501080,0.054,0,0,0,0,0.13,0.66,16.10,0.25,5.07,71.27,4.47,0.37,,,,,,,,,,,
30501081,0.08,0,0,0,0,0.16,0.66,17.10,0.25,4.64,68.27,4.47,0.39,,,,,,,,,,,
30501082,0.116,0,0,0,0,0.20,0.66,18.20,0.25,4.22,64.67,4.47,0.45,,,,,,,,,,,
30501083,0.167,0,0,0,0,0.25,0.66,19.40,0.25,3.83,60.31,4.47,0.53,,,,,,,,,,,
30501084,0.236,0,0,0,0,0.32,0.66,20.50,0.25,3.46,54.98,4.47,0.61,,,,,,,,,,,
30501085,0.325,0,0,0,0,0.39,0.66,21.70,0.25,3.13,48.45,4.47,0.63,,,,,,,,,,,
30501086,0.428,0,0,0,0,0.47,0.66,22.80,0.25,2.84,40.50,4.47,0.8,,,,,,,,,,,
30501087,0.528,0,0,1,0,0.55,0.66,23.90,0.25,2.63,31.04,4.47,1.18,,,,,,,,,,,
30501088,0.602,1,0,2,0,0.62,0.66,24.60,0.25,2.50,20.24,4.47,2.01,,,,,,,,,,,
30501089,0.626,0,2,3,0,0.65,0.66,24.80,0.25,2.46,8.69,4.47,2.6,,,,,,,,,,,
30501090,0.612,1,2,4,0,0.65,0.66,24.50,0.25,2.52,2.73,4.47,2.78,,,,,,,,,,,
30501091,0.569,1,3,4,0,0.63,0.66,23.80,0.25,2.68,13.20,4.47,2.88,,,,,,,,,,,
30501092,0.501,2,4,4,0,0.59,0.66,22.70,0.25,2.92,22.25,4.47,2.42,,,,,,,,,,,
30501093,0.417,3,4,4,0,0.53,0.66,21.50,0.25,3.21,29.79,4.47,2.15,,,,,,,,,,,
30501094,0.338,4,4,4,0,0.48,0.66,20.20,0.25,3.56,35.97,4.47,1.5,,,,,,,,,,,
30501095,0.271,3,3,3,0,0.43,0.66,19.00,0.25,3.93,41.01,4.47,1.08,,,,,,,,,,,
30501096,0.216,3,3,3,0,0.39,0.66,17.90,0.25,4.33,45.15,4.47,0.84,,,,,,,,,,,
30501097,0.173,2,2,2,0,0.35,0.66,16.80,0.25,4.75,48.57,4.47,0.52,,,,,,,,,,,
30501098,0.139,1,1,1,0,0.32,0.66,15.80,0.25,5.19,51.43,4.47,0.41,,,,,,,,,,,
30501099,0.113,1,1,1,0,0.30,0.66,14.80,0.25,5.63,53.84,4.47,0.33,,,,,,,,,,,
30501100,0.093,0,0,0,0,0.27,0.66,13.90,0.25,6.09,55.89,4.47,0.32,,,,,,,,,,,
30501101,0.077,0,0,0,0,0.26,0.66,13.10,0.25,6.55,57.66,4.47,0.22,,,,,,,,,,,
30501102,0.071,0,0,0,0,0.17,0.66,15.50,0.25,5.33,66.57,4.47,0.34,,,,,,,,,,,
30501103,0.097,0,0,0,0,0.21,0.66,16.40,0.25,4.92,63.33,4.47,0.36,,,,,,,,,,,
30501104,0.132,0,0,0,0,0.25,0.66,17.40,0.25,4.53,59.53,4.47,0.43,,,,,,,,,,,
30501105,0.178,0,0,0,0,0.30,0.66,18.40,0.25,4.16,55.03,4.47,0.46,,,,,,,,,,,
30501106,0.235,0,0,0,0,0.36,0.66,19.40,0.25,3.83,49.71,4.47,0.59,,,,,,,,,,,
30501107,0.303,0,0,0,0,0.42,0.66,20.30,0.25,3.53,43.43,4.47,0.56,,,,,,,,,,,
30501108,0.376,0,0,0,0,0.49,0.66,21.20,0.25,3.29,36.11,4.47,0.85,,,,,,,,,,,
30501109,0.444,0,0,1,0,0.55,0.66,21.90,0.25,3.10,27.77,4.47,1.09,,,,,,,,,,,
30501110,0.496,0,0,2,0,0.60,0.66,22.40,0.25,2.99,18.59,4.47,1.55,,,,,,,,,,,
30501111,0.514,0,1,3,0,0.62,0.66,22.50,0.25,2.96,8.96,4.47,2.15,,,,,,,,,,,
30501112,0.507,0,2,4,0,0.63,0.66,22.30,0.25,3.01,0.59,4.47,2.45,,,,,,,,,,,
30501113,0.479,1,3,4,0,0.61,0.66,21.80,0.25,3.15,9.57,4.47,2.73,,,,,,,,,,,
30501114,0.434,2,3,3,0,0.59,0.66,21.00,0.25,3.35,17.64,4.47,2.41,,,,,,,,,,,
30501115,0.374,3,4,4,0,0.55,0.66,20.10,0.25,3.61,24.67,4.47,2.18,,,,,,,,,,,
30501116,0.315,4,4,4,0,0.50,0.66,19.10,0.25,3.92,30.68,4.47,1.49,,,,,,,,,,,
30501117,0.261,4,4,4,0,0.46,0.66,18.10,0.25,4.26,35.76,4.47,1.12,,,,,,,,,,,
30501118,0.215,4,4,4,0,0.42,0.66,17.10,0.25,4.64,40.05,4.47,0.91,,,,,,,,,,,
30501119,0.176,3,3,3,0,0.39,0.66,16.10,0.25,5.03,43.69,4.47,0.56,,,,,,,,,,,
30501120,0.145,3,3,3,0,0.36,0.66,15.20,0.25,5.44,46.79,4.47,0.51,,,,,,,,,,,
30501121,0.12,2,2,2,0,0.33,0.66,14.30,0.25,5.87,49.44,4.47,0.41,,,,,,,,,,,
30501122,0.099,1,1,1,0,0.31,0.66,13.50,0.25,6.31,51.73,4.47,0.35,,,,,,,,,,,
30501123,0.083,0,0,0,0,0.29,0.66,12.80,0.25,6.75,53.72,4.47,0.36,,,,,,,,,,,
30501124,0.082,0,0,0,0,0.21,0.66,14.90,0.25,5.62,62.32,4.47,0.3,,,,,,,,,,,
30501125,0.107,0,0,0,0,0.25,0.66,15.70,0.25,5.24,58.95,4.47,0.36,,,,,,,,,,,
30501126,0.138,0,0,0,0,0.29,0.66,16.50,0.25,4.87,55.07,4.47,0.4,,,,,,,,,,,
30501127,0.177,0,0,0,0,0.34,0.66,17.30,0.25,4.53,50.58,4.47,0.49,,,,,,,,,,,
30501128,0.223,0,0,0,0,0.39,0.66,18.20,0.25,4.23,45.40,4.47,0.57,,,,,,,,,,,
30501129,0.275,0,0,0,0,0.44,0.66,18.90,0.25,3.96,39.47,4.47,0.69,,,,,,,,,,,
30501130,0.328,0,0,0,0,0.50,0.66,19.60,0.25,3.74,32.78,4.47,0.75,,,,,,,,,,,
30501131,0.376,0,0,1,0,0.55,0.66,20.20,0.25,3.58,25.36,4.47,1,,,,,,,,,,,
30501132,0.245,4,4,4,0,0.49,0.66,17.10,0.25,4.62,31.29,4.47,0.84,,,,,,,,,,,
30501133,0.207,4,4,4,0,0.45,0.66,16.20,0.25,4.97,35.61,4.47,0.81,,,,,,,,,,,
30501134,0.174,4,4,4,0,0.42,0.66,15.40,0.25,5.34,39.34,4.47,0.56,,,,,,,,,,,
30501135,0.146,4,3,3,0,0.39,0.66,14.60,0.25,5.73,42.58,4.47,0.69,,,,,,,,,,,
30501136,0.122,3,3,3,0,0.37,0.66,13.80,0.25,6.14,45.40,4.47,0.44,,,,,,,,,,,
30501137,0.103,2,2,2,0,0.34,0.66,13.10,0.25,6.56,47.87,4.47,0.36,,,,,,,,,,,
30501138,0.087,2,2,2,0,0.32,0.66,12.40,0.25,6.98,50.03,4.47,0.28,,,,,,,,,,,
30501139,0.088,0,0,0,0,0.25,0.66,14.20,0.25,5.94,58.52,4.47,0.38,,,,,,,,,,,
30501140,0.11,0,0,0,0,0.28,0.66,14.90,0.25,5.58,55.10,4.47,0.34,,,,,,,,,,,
30501141,0.138,0,0,0,0,0.32,0.66,15.60,0.25,5.24,51.21,4.47,0.42,,,,,,,,,,,
30501142,0.226,3,3,3,0,0.50,0.66,16.10,0.25,5.01,27.49,4.47,0.7,,,,,,,,,,,
30501143,0.195,4,4,4,0,0.47,0.66,15.40,0.25,5.33,31.75,4.47,0.66,,,,,,,,,,,
30501144,0.167,4,4,4,0,0.45,0.66,14.70,0.25,5.68,35.50,4.47,0.73,,,,,,,,,,,
30501145,0.143,4,4,4,0,0.42,0.66,14.00,0.25,6.04,38.80,4.47,0.55,,,,,,,,,,,
30501146,0.122,4,4,4,0,0.39,0.66,13.30,0.25,6.43,41.72,4.47,0.46,,,,,,,,,,,
30501147,0.104,3,3,3,0,0.37,0.66,12.60,0.25,6.83,44.30,4.47,0.42,,,,,,,,,,,
30501148,0.089,3,3,3,0,0.35,0.66,12.00,0.25,7.25,46.59,4.47,0.42,,,,,,,,,,,
30501149,0.207,0,0,1,0,0.52,0.66,15.20,0.25,5.41,24.25,4.47,0.39,,,,,,,,,,,
30501150,0.182,3,3,3,0,0.49,0.66,14.60,0.25,5.71,28.38,4.47,0.61,,,,,,,,,,,
30501151,0.159,4,4,4,0,0.47,0.66,14.00,0.25,6.04,32.09,4.47,0.61,,,,,,,,,,,
30501152,0.138,4,4,4,0,0.44,0.66,13.30,0.25,6.38,35.41,4.47,0.59,,,,,,,,,,,
30501153,0.119,4,4,4,0,0.42,0.66,12.80,0.25,6.75,38.37,4.47,0.47,,,,,,,,,,,
30501154,0.103,4,4,4,0,0.40,0.66,12.20,0.25,7.13,41.03,4.47,0.43,,,,,,,,,,,
30501155,0.09,4,4,4,0,0.38,0.66,11.60,0.25,7.53,43.41,4.47,0.35,,,,,,,,,,,
30501156,0.078,3,3,3,0,0.36,0.66,11.10,0.25,7.94,45.54,4.47,0.41,,,,,,,,,,,
30501157,0.188,0,0,0,0,0.53,0.66,14.30,0.25,5.83,21.46,4.47,0.26,,,,,,,,,,,
30501158,0.168,2,2,2,0,0.51,0.66,13.80,0.25,6.11,25.45,4.47,0.42,,,,,,,,,,,
30501159,0.149,3,3,3,0,0.48,0.66,13.30,0.25,6.41,29.08,4.47,0.55,,,,,,,,,,,
30501160,0.131,4,4,4,0,0.46,0.66,12.80,0.25,6.74,32.37,4.47,0.57,,,,,,,,,,,
30501161,0.115,4,4,4,0,0.44,0.66,12.20,0.25,7.09,35.34,4.47,0.45,,,,,,,,,,,
30501162,0.101,4,4,4,0,0.42,0.66,11.70,0.25,7.46,38.03,4.47,0.42,,,,,,,,,,,
30501163,0.088,4,4,4,0,0.40,0.66,11.20,0.25,7.84,40.46,4.47,0.42,,,,,,,,,,,
30501164,0.078,4,4,4,0,0.38,0.66,10.80,0.25,8.23,42.66,4.47,0.44,,,,,,,,,,,
30501165,0.155,0,0,1,0,0.52,0.66,13.10,0.25,6.52,22.89,4.47,0.23,,,,,,,,,,,
30501166,0.139,2,2,2,0,0.50,0.66,12.60,0.25,6.81,26.41,4.47,0.41,,,,,,,,,,,
30501167,0.124,3,3,3,0,0.47,0.66,12.20,0.25,7.12,29.64,4.47,0.62,,,,,,,,,,,
30501168,0.11,4,4,4,0,0.45,0.66,11.70,0.25,7.45,32.59,4.47,0.38,,,,,,,,,,,
30501169,0.097,4,4,4,0,0.43,0.66,11.30,0.25,7.80,35.28,4.47,0.46,,,,,,,,,,,
30501170,0.086,4,4,4,0,0.42,0.66,10.80,0.25,8.16,37.74,4.47,0.44,,,,,,,,,,,
30501171,0.076,4,4,4,0,0.40,0.66,10.40,0.25,8.54,39.98,4.47,0.43,,,,,,,,,,,
30501172,0.142,0,0,0,0,0.52,0.66,12.40,0.25,6.95,20.63,4.47,0.19,,,,,,,,,,,
30501173,0.129,2,2,2,0,0.51,0.66,12.00,0.25,7.21,24.04,4.47,0.28,,,,,,,,,,,
30501174,0.116,3,3,3,0,0.49,0.66,11.60,0.25,7.51,27.19,4.47,0.34,,,,,,,,,,,
30501175,0.104,3,3,3,0,0.47,0.66,11.20,0.25,7.82,30.10,4.47,0.45,,,,,,,,,,,
30501176,0.093,4,4,4,0,0.45,0.66,10.80,0.25,8.16,32.77,4.47,0.46,,,,,,,,,,,
30501177,0.084,4,4,4,0,0.43,0.66,10.40,0.25,8.50,35.23,4.47,0.37,,,,,,,,,,,
30501178,0.075,4,4,4,0,0.42,0.66,10.10,0.25,8.87,37.50,4.47,0.45,,,,,,,,,,,
30501179,0.13,0,0,0,0,0.53,0.66,11.80,0.25,7.38,18.63,4.47,0.21,,,,,,,,,,,
30501180,0.119,0,0,1,0,0.51,0.66,11.50,0.25,7.63,21.92,4.47,0.26,,,,,,,,,,,
30501181,0.108,2,2,2,0,0.50,0.66,11.10,0.25,7.91,24.98,4.47,0.33,,,,,,,,,,,
30501182,0.098,3,3,3,0,0.48,0.66,10.80,0.25,8.21,27.83,4.47,0.33,,,,,,,,,,,
30501183,0.089,3,3,3,0,0.46,0.66,10.40,0.25,8.53,30.48,4.47,0.36,,,,,,,,,,,
30501184,0.08,4,4,4,0,0.45,0.66,10.10,0.25,8.86,32.93,4.47,0.4,,,,,,,,,,,
30501185,0.072,4,4,4,0,0.43,0.66,9.70,0.25,9.21,35.19,4.47,0.46,,,,,,,,,,,
30501186,0.119,0,0,0,0,0.54,0.66,11.20,0.25,7.82,16.86,4.47,0.2,,,,,,,,,,,
30501187,0.11,0,0,0,0,0.52,0.66,10.90,0.25,8.06,20.02,4.47,0.21,,,,,,,,,,,
30501188,0.101,1,1,1,0,0.51,0.66,10.60,0.25,8.32,23.00,4.47,0.34,,,,,,,,,,,
30501189,0.093,2,2,2,0,0.49,0.66,10.30,0.25,8.61,25.78,4.47,0.3,,,,,,,,,,,
30501190,0.084,3,3,3,0,0.48,0.66,10.00,0.25,8.91,28.38,4.47,0.34,,,,,,,,,,,
30501191,0.077,3,3,3,0,0.46,0.66,9.70,0.25,9.23,30.80,4.47,0.41,,,,,,,,,,,
30501192,0.109,0,0,0,0,0.54,0.66,10.70,0.25,8.27,15.28,4.47,0.15,,,,,,,,,,,
30502000,0,0,0,0,0,0.00,0.81,0.00,0.13,2.18,76.96,3.83,0.25,,,,,,,,,,,
30502001,0.67,2,4,3,0,0.81,0.81,47.30,0.13,0.69,38.58,3.83,7.36,,,,,,,,,,,
30502002,0.672,2,3,3,0,0.90,0.81,48.50,0.13,0.63,5.83,3.83,6.87,,,,,,,,,,,
30502003,0.652,2,1,1,0,0.66,0.81,41.50,0.13,0.91,37.85,3.83,2.85,,,,,,,,,,,
30502004,0.35,0,0,0,0,0.35,0.81,35.10,0.13,1.32,52.48,3.83,0.44,,,,,,,,,,,
30502005,0.171,0,0,0,0,0.20,0.81,30.80,0.13,1.78,59.86,3.83,0.32,,,,,,,,,,,
30502006,0.093,0,0,0,0,0.13,0.81,27.50,0.13,2.26,64.17,3.83,0.29,,,,,,,,,,,
30502007,0.055,0,0,0,0,0.10,0.81,24.60,0.13,2.74,66.97,3.83,0.26,,,,,,,,,,,
30502008,0,0,0,0,0,0.00,0.81,0.00,0.13,3.50,81.92,3.83,0.17,,,,,,,,,,,
30502009,0,0,0,0,0,0.00,0.81,0.00,0.13,3.03,78.94,3.83,0.18,,,,,,,,,,,
30502010,0.012,0,0,0,0,0.02,0.81,25.50,0.13,2.57,74.88,3.83,0.2,,,,,,,,,,,
30502011,0.062,0,0,0,0,0.09,0.81,28.30,0.13,2.13,69.11,3.83,0.25,,,,,,,,,,,
30502012,0.173,0,0,1,0,0.20,0.81,31.30,0.13,1.73,60.48,3.83,0.62,,,,,,,,,,,
30502013,0.384,0,1,2,0,0.39,0.81,34.60,0.13,1.38,47.06,3.83,1.98,,,,,,,,,,,
30502014,0.59,0,3,2,0,0.61,0.81,37.70,0.13,1.15,26.70,3.83,4.34,,,,,,,,,,,
30502015,0.613,2,3,3,0,0.66,0.81,38.30,0.13,1.12,1.30,3.83,4.24,,,,,,,,,,,
30502016,0.554,1,2,2,0,0.59,0.81,35.90,0.13,1.29,21.13,3.83,2.93,,,,,,,,,,,
30502017,0.392,1,1,1,0,0.44,0.81,32.50,0.13,1.61,36.47,3.83,0.8,,,,,,,,,,,
30502018,0.246,0,0,0,0,0.32,0.81,29.20,0.13,2.01,46.30,3.83,0.36,,,,,,,,,,,
30502019,0.154,0,0,0,0,0.24,0.81,26.30,0.13,2.44,52.78,3.83,0.31,,,,,,,,,,,
30502020,0.1,0,0,0,0,0.18,0.81,23.80,0.13,2.89,57.27,3.83,0.29,,,,,,,,,,,
30502021,0,0,0,0,0,0.00,0.81,0.00,0.13,5.56,83.52,3.83,0.1,,,,,,,,,,,
30502022,0,0,0,0,0,0.00,0.81,0.00,0.13,5.09,81.90,3.83,0.08,,,,,,,,,,,
30502023,0,0,0,0,0,0.00,0.81,0.00,0.13,4.61,79.94,3.83,0.11,,,,,,,,,,,
